en:Havel-Dalkovy_vyslech:0:shuff:2,cs:Havel-Dalkovy_vyslech:0:shuff:2,say,say,řekl,říci,pf
en:Havel-Dalkovy_vyslech:0:shuff:725,cs:Havel-Dalkovy_vyslech:0:shuff:629,meant,mean,myšleno,myslet,impf
en:Havel-Dalkovy_vyslech:0:shuff:728,cs:Havel-Dalkovy_vyslech:0:shuff:631,remained,remain,zůstala,zůstat,pf
en:Havel-Dalkovy_vyslech:0:shuff:731,cs:Havel-Dalkovy_vyslech:0:shuff:633,sleep,sleep,Spal,spát,impf
en:Havel-Dalkovy_vyslech:0:shuff:731,cs:Havel-Dalkovy_vyslech:0:shuff:633,tormenting,torment,trápil,trápit,impf
en:Havel-Dalkovy_vyslech:0:shuff:731,cs:Havel-Dalkovy_vyslech:0:shuff:633,tormenting,torment,trápil,trápit,impf
en:Havel-Dalkovy_vyslech:0:shuff:734,cs:Havel-Dalkovy_vyslech:0:shuff:637,made,make,dělají,dělat,impf
en:Havel-Dalkovy_vyslech:0:shuff:735,cs:Havel-Dalkovy_vyslech:0:shuff:638,prepared,prepare,připravil,připravit,pf
en:Havel-Dalkovy_vyslech:0:shuff:735,cs:Havel-Dalkovy_vyslech:0:shuff:638,set,set,připravil,připravit,pf
en:Havel-Dalkovy_vyslech:0:shuff:735,cs:Havel-Dalkovy_vyslech:0:shuff:638,elaborated,elaborate,rozvedl,rozvést,pf
en:Havel-Dalkovy_vyslech:0:shuff:736,cs:Havel-Dalkovy_vyslech:0:shuff:639,take,take,udělá,udělat,pf
en:Havel-Dalkovy_vyslech:0:shuff:736,cs:Havel-Dalkovy_vyslech:0:shuff:639,take,take,udělá,udělat,pf
en:Havel-Dalkovy_vyslech:0:shuff:736,cs:Havel-Dalkovy_vyslech:0:shuff:639,take,take,udělá,udělat,pf
en:Havel-Dalkovy_vyslech:0:shuff:736,cs:Havel-Dalkovy_vyslech:0:shuff:639,take,take,udělá,udělat,pf
en:Havel-Dalkovy_vyslech:0:shuff:738,cs:Havel-Dalkovy_vyslech:0:shuff:641,hesitated,hesitate,váhal,váhat,impf
en:Havel-Dalkovy_vyslech:0:shuff:738,cs:Havel-Dalkovy_vyslech:0:shuff:641,taking,take,udělal,udělat,pf
en:Havel-Dalkovy_vyslech:0:shuff:739,cs:Havel-Dalkovy_vyslech:0:shuff:642,came,come,Vznikla,vzniknout,pf
en:Havel-Dalkovy_vyslech:0:shuff:739,cs:Havel-Dalkovy_vyslech:0:shuff:642,write,write,sepsat,sepsat,pf
en:Havel-Dalkovy_vyslech:0:shuff:739,cs:Havel-Dalkovy_vyslech:0:shuff:642,sign,sign,podepsat,podepsat,pf
en:Havel-Dalkovy_vyslech:0:shuff:741,cs:Havel-Dalkovy_vyslech:0:shuff:644,producing,produce,napsat,napsat,pf
en:Havel-Dalkovy_vyslech:0:shuff:741,cs:Havel-Dalkovy_vyslech:0:shuff:644,write,write,napsat,napsat,pf
en:Havel-Dalkovy_vyslech:0:shuff:742,cs:Havel-Dalkovy_vyslech:0:shuff:645,seen,see,spatřil,spatřit,pf
en:Havel-Dalkovy_vyslech:0:shuff:742,cs:Havel-Dalkovy_vyslech:0:shuff:645,see,see,spatřil,spatřit,pf
en:Havel-Dalkovy_vyslech:0:shuff:742,cs:Havel-Dalkovy_vyslech:0:shuff:645,seen,see,vidět,vidět,impf
en:Havel-Dalkovy_vyslech:0:shuff:742,cs:Havel-Dalkovy_vyslech:0:shuff:645,see,see,vidět,vidět,impf
en:Havel-Dalkovy_vyslech:0:shuff:742,cs:Havel-Dalkovy_vyslech:0:shuff:645,writing,write,napsat,napsat,pf
en:Havel-Dalkovy_vyslech:0:shuff:742,cs:Havel-Dalkovy_vyslech:0:shuff:645,performed,perform,hrát,hrát,impf
en:Havel-Dalkovy_vyslech:0:shuff:743,cs:Havel-Dalkovy_vyslech:0:shuff:646,gave,give,daly,dát,pf
en:Havel-Dalkovy_vyslech:0:shuff:748,cs:Havel-Dalkovy_vyslech:0:shuff:651,held,hold,měl,mít,impf
en:Havel-Dalkovy_vyslech:0:shuff:748,cs:Havel-Dalkovy_vyslech:0:shuff:651,held,hold,měl,mít,impf
en:Havel-Dalkovy_vyslech:0:shuff:752,cs:Havel-Dalkovy_vyslech:0:shuff:656,collapsing,collapse,hroutí,hroutit,impf
en:Havel-Dalkovy_vyslech:0:shuff:752,cs:Havel-Dalkovy_vyslech:0:shuff:656,senses,sense,tuší,tušit,impf
en:Havel-Dalkovy_vyslech:0:shuff:752,cs:Havel-Dalkovy_vyslech:0:shuff:656,lost,lose,ztratil,ztratit,pf
en:Havel-Dalkovy_vyslech:0:shuff:752,cs:Havel-Dalkovy_vyslech:0:shuff:656,admit,admit,přiznat,přiznat,pf
en:Havel-Dalkovy_vyslech:0:shuff:752,cs:Havel-Dalkovy_vyslech:0:shuff:656,hides,hide,skrývá,skrývat,impf
en:Havel-Dalkovy_vyslech:0:shuff:753,cs:Havel-Dalkovy_vyslech:0:shuff:657,waits,wait,Čeká,čekat,impf
en:Havel-Dalkovy_vyslech:0:shuff:753,cs:Havel-Dalkovy_vyslech:0:shuff:657,waiting,wait,Čeká,čekat,impf
en:Havel-Dalkovy_vyslech:0:shuff:753,cs:Havel-Dalkovy_vyslech:0:shuff:657,understand,understand,pochopit,pochopit,pf
en:Havel-Dalkovy_vyslech:0:shuff:753,cs:Havel-Dalkovy_vyslech:0:shuff:657,waits,wait,čeká,čekat,impf
en:Havel-Dalkovy_vyslech:0:shuff:753,cs:Havel-Dalkovy_vyslech:0:shuff:657,waiting,wait,čeká,čekat,impf
en:Havel-Dalkovy_vyslech:0:shuff:755,cs:Havel-Dalkovy_vyslech:0:shuff:659,plagued,plague,sužován,sužovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:755,cs:Havel-Dalkovy_vyslech:0:shuff:659,communicate,communicate,sdělit,sdělit,pf
en:Havel-Dalkovy_vyslech:0:shuff:755,cs:Havel-Dalkovy_vyslech:0:shuff:659,communicate,communicate,sdělit,sdělit,pf
en:Havel-Dalkovy_vyslech:0:shuff:755,cs:Havel-Dalkovy_vyslech:0:shuff:659,communicate,communicate,sdělil,sdělit,pf
en:Havel-Dalkovy_vyslech:0:shuff:755,cs:Havel-Dalkovy_vyslech:0:shuff:659,communicate,communicate,sdělil,sdělit,pf
en:Havel-Dalkovy_vyslech:0:shuff:757,cs:Havel-Dalkovy_vyslech:0:shuff:661,seeks,seek,Hledá,hledat,impf
en:Havel-Dalkovy_vyslech:0:shuff:757,cs:Havel-Dalkovy_vyslech:0:shuff:661,recollect,recollect,vzpomenout,vzpomenout,pf
en:Havel-Dalkovy_vyslech:0:shuff:759,cs:Havel-Dalkovy_vyslech:0:shuff:663,stewing,stew,dusili,dusit,impf
en:Havel-Dalkovy_vyslech:0:shuff:762,cs:Havel-Dalkovy_vyslech:0:shuff:667,binds,bind,svazuje,svazovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:762,cs:Havel-Dalkovy_vyslech:0:shuff:667,binds,bind,svazovat,svazovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:763,cs:Havel-Dalkovy_vyslech:0:shuff:668,showed,show,Ukazoval,ukazovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:763,cs:Havel-Dalkovy_vyslech:0:shuff:668,working,work,dělal,dělat,impf
en:Havel-Dalkovy_vyslech:0:shuff:764,cs:Havel-Dalkovy_vyslech:0:shuff:669,influenced,influence,ovlivněna,ovlivnit,pf
en:Havel-Dalkovy_vyslech:0:shuff:765,cs:Havel-Dalkovy_vyslech:0:shuff:670,mean,mean,míním,mínit,impf
en:Havel-Dalkovy_vyslech:0:shuff:765,cs:Havel-Dalkovy_vyslech:0:shuff:670,drags,drag,vleče,vléci,impf
en:Havel-Dalkovy_vyslech:0:shuff:765,cs:Havel-Dalkovy_vyslech:0:shuff:670,manipulates,manipulate,manipuluje,manipulovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:768,cs:Havel-Dalkovy_vyslech:0:shuff:673,told,tell,řekl,říci,pf
en:Havel-Dalkovy_vyslech:0:shuff:777,cs:Havel-Dalkovy_vyslech:0:shuff:680,wanted,want,chtějí,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:777,cs:Havel-Dalkovy_vyslech:0:shuff:680,wanted,want,chtějí,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:777,cs:Havel-Dalkovy_vyslech:0:shuff:680,dance,dance,tancovat,tancovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:777,cs:Havel-Dalkovy_vyslech:0:shuff:680,dance,dance,tancovat,tancovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:777,cs:Havel-Dalkovy_vyslech:0:shuff:680,wanted,want,chtějí,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:777,cs:Havel-Dalkovy_vyslech:0:shuff:680,wanted,want,chtějí,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:778,cs:Havel-Dalkovy_vyslech:0:shuff:681,apologizing,apologize,omlouval,omlouvat,impf
en:Havel-Dalkovy_vyslech:0:shuff:778,cs:Havel-Dalkovy_vyslech:0:shuff:681,fall,fall,usnul,usnout,pf
en:Havel-Dalkovy_vyslech:0:shuff:782,cs:Havel-Dalkovy_vyslech:0:shuff:684,lapse,lapse,neuplyne,uplynout,pf
en:Havel-Dalkovy_vyslech:0:shuff:783,cs:Havel-Dalkovy_vyslech:0:shuff:685,expected,expect,očekávat,očekávat,impf
en:Havel-Dalkovy_vyslech:0:shuff:786,cs:Havel-Dalkovy_vyslech:0:shuff:687,said,say,říct,říci,pf
en:Havel-Dalkovy_vyslech:0:shuff:786,cs:Havel-Dalkovy_vyslech:0:shuff:687,say,say,říct,říci,pf
en:Havel-Dalkovy_vyslech:0:shuff:787,cs:Havel-Dalkovy_vyslech:0:shuff:688,destroy,destroy,ničit,ničit,impf
en:Havel-Dalkovy_vyslech:0:shuff:787,cs:Havel-Dalkovy_vyslech:0:shuff:688,misuse,misuse,zneužívat,zneužívat,impf
en:Havel-Dalkovy_vyslech:0:shuff:793,cs:Havel-Dalkovy_vyslech:0:shuff:692,shook,shake,třásl,třást,impf
en:Havel-Dalkovy_vyslech:0:shuff:793,cs:Havel-Dalkovy_vyslech:0:shuff:692,sleep,sleep,spát,spát,impf
en:Havel-Dalkovy_vyslech:0:shuff:794,cs:Havel-Dalkovy_vyslech:0:shuff:693,beating,beat,bušilo,bušit,impf
en:Havel-Dalkovy_vyslech:0:shuff:794,cs:Havel-Dalkovy_vyslech:0:shuff:693,dying,die,neumírám,umírat,impf
en:Havel-Dalkovy_vyslech:0:shuff:795,cs:Havel-Dalkovy_vyslech:0:shuff:694,understood,understand,chápala,chápat,impf
en:Havel-Dalkovy_vyslech:0:shuff:796,cs:Havel-Dalkovy_vyslech:0:shuff:695,lose,lose,ztrácejí,ztrácet,impf
en:Havel-Dalkovy_vyslech:0:shuff:797,cs:Havel-Dalkovy_vyslech:0:shuff:696,falls,fall,padá,padat,impf
en:Havel-Dalkovy_vyslech:0:shuff:799,cs:Havel-Dalkovy_vyslech:0:shuff:698,think,think,zdálo,zdát,impf
en:Havel-Dalkovy_vyslech:0:shuff:799,cs:Havel-Dalkovy_vyslech:0:shuff:698,did,do,jít,jít,impf
en:Havel-Dalkovy_vyslech:0:shuff:799,cs:Havel-Dalkovy_vyslech:0:shuff:698,go,go,jít,jít,impf
en:Havel-Dalkovy_vyslech:0:shuff:800,cs:Havel-Dalkovy_vyslech:0:shuff:699,begin,begin,začít,začít,pf
en:Havel-Dalkovy_vyslech:0:shuff:800,cs:Havel-Dalkovy_vyslech:0:shuff:699,abandon,abandon,opustit,opustit,pf
en:Havel-Dalkovy_vyslech:0:shuff:801,cs:Havel-Dalkovy_vyslech:0:shuff:700,want,want,nechtěl,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:801,cs:Havel-Dalkovy_vyslech:0:shuff:700,hearing,hear,slyšet,slyšet,impf
en:Havel-Dalkovy_vyslech:0:shuff:801,cs:Havel-Dalkovy_vyslech:0:shuff:700,write,write,psát,psát,impf
en:Havel-Dalkovy_vyslech:0:shuff:803,cs:Havel-Dalkovy_vyslech:0:shuff:702,cheer,cheer,povzbuzovat,povzbuzovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:804,cs:Havel-Dalkovy_vyslech:0:shuff:703,helping,help,nepomohl,pomoci,pf
en:Havel-Dalkovy_vyslech:0:shuff:805,cs:Havel-Dalkovy_vyslech:0:shuff:704,hesitate,hesitate,zdráhal,zdráhat,impf
en:Havel-Dalkovy_vyslech:0:shuff:805,cs:Havel-Dalkovy_vyslech:0:shuff:704,harming,harm,neublížil,ublížit,pf
en:Havel-Dalkovy_vyslech:0:shuff:806,cs:Havel-Dalkovy_vyslech:0:shuff:705,end,end,skončit,skončit,pf
en:Havel-Dalkovy_vyslech:0:shuff:806,cs:Havel-Dalkovy_vyslech:0:shuff:705,end,end,skončí,skončit,pf
en:Havel-Dalkovy_vyslech:0:shuff:809,cs:Havel-Dalkovy_vyslech:0:shuff:709,seemed,seem,Zdálo,zdát,impf
en:Havel-Dalkovy_vyslech:0:shuff:809,cs:Havel-Dalkovy_vyslech:0:shuff:709,give,give,dát,dát,pf
en:Havel-Dalkovy_vyslech:0:shuff:816,cs:Havel-Dalkovy_vyslech:0:shuff:716,say,say,řekl,říci,pf
en:Havel-Dalkovy_vyslech:0:shuff:817,cs:Havel-Dalkovy_vyslech:0:shuff:717,say,say,řekněme,říci,pf
en:Havel-Dalkovy_vyslech:0:shuff:824,cs:Havel-Dalkovy_vyslech:0:shuff:726,got,get,sehnali,sehnat,pf
en:Havel-Dalkovy_vyslech:0:shuff:824,cs:Havel-Dalkovy_vyslech:0:shuff:726,regretted,regret,litoval,litovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:827,cs:Havel-Dalkovy_vyslech:0:shuff:730,seemed,seem,Zdálo,zdát,impf
en:Havel-Dalkovy_vyslech:0:shuff:828,cs:Havel-Dalkovy_vyslech:0:shuff:731,understood,understand,chápal,chápat,impf
en:Havel-Dalkovy_vyslech:0:shuff:835,cs:Havel-Dalkovy_vyslech:0:shuff:736,realized,realize,Pochopili,pochopit,pf
en:Havel-Dalkovy_vyslech:0:shuff:836,cs:Havel-Dalkovy_vyslech:0:shuff:737,think,think,Myslím,myslet,impf
en:Havel-Dalkovy_vyslech:0:shuff:839,cs:Havel-Dalkovy_vyslech:0:shuff:740,do,do,nedělají,dělat,impf
en:Havel-Dalkovy_vyslech:0:shuff:839,cs:Havel-Dalkovy_vyslech:0:shuff:740,do,do,nedělají,dělat,impf
en:Havel-Dalkovy_vyslech:0:shuff:839,cs:Havel-Dalkovy_vyslech:0:shuff:740,suppose,suppose,myslím,myslet,impf
en:Havel-Dalkovy_vyslech:0:shuff:839,cs:Havel-Dalkovy_vyslech:0:shuff:740,consider,consider,myslím,myslet,impf
en:Havel-Dalkovy_vyslech:0:shuff:839,cs:Havel-Dalkovy_vyslech:0:shuff:740,believing,believe,myslím,myslet,impf
en:Havel-Dalkovy_vyslech:0:shuff:839,cs:Havel-Dalkovy_vyslech:0:shuff:740,consider,consider,považovat,považovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:840,cs:Havel-Dalkovy_vyslech:0:shuff:741,try,try,snažit,snažit,impf
en:Havel-Dalkovy_vyslech:0:shuff:840,cs:Havel-Dalkovy_vyslech:0:shuff:741,mean,mean,neznamená,znamenat,impf
en:Havel-Dalkovy_vyslech:0:shuff:841,cs:Havel-Dalkovy_vyslech:0:shuff:742,jump,jump,přeskočit,přeskočit,pf
en:Havel-Dalkovy_vyslech:0:shuff:841,cs:Havel-Dalkovy_vyslech:0:shuff:742,avoid,avoid,vyhnout,vyhnout,pf
en:Havel-Dalkovy_vyslech:0:shuff:842,cs:Havel-Dalkovy_vyslech:0:shuff:743,stress,stress,zdůraznil,zdůraznit,pf
en:Havel-Dalkovy_vyslech:0:shuff:844,cs:Havel-Dalkovy_vyslech:0:shuff:745,doing,do,dělá,dělat,impf
en:Havel-Dalkovy_vyslech:0:shuff:845,cs:Havel-Dalkovy_vyslech:0:shuff:746,explained,explain,vysvětloval,vysvětlovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:845,cs:Havel-Dalkovy_vyslech:0:shuff:746,advised,advise,radil,radit,impf
en:Havel-Dalkovy_vyslech:0:shuff:845,cs:Havel-Dalkovy_vyslech:0:shuff:746,avoid,avoid,předešel,předejít,pf
en:Havel-Dalkovy_vyslech:0:shuff:848,cs:Havel-Dalkovy_vyslech:0:shuff:748,organized,organize,zařízeno,zařídit,pf
en:Havel-Dalkovy_vyslech:0:shuff:851,cs:Havel-Dalkovy_vyslech:0:shuff:750,acknowledge,acknowledge,přiznat,přiznat,pf
en:Havel-Dalkovy_vyslech:0:shuff:852,cs:Havel-Dalkovy_vyslech:0:shuff:751,betray,betray,prozrazují,prozrazovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:853,cs:Havel-Dalkovy_vyslech:0:shuff:752,deal,deal,zabývat,zabývat,impf
en:Havel-Dalkovy_vyslech:0:shuff:854,cs:Havel-Dalkovy_vyslech:0:shuff:753,reflected,reflect,zrcadlila,zrcadlit,impf
en:Havel-Dalkovy_vyslech:0:shuff:858,cs:Havel-Dalkovy_vyslech:0:shuff:756,combines,combine,kombinuje,kombinovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:858,cs:Havel-Dalkovy_vyslech:0:shuff:756,face,face,čelit,čelit,impf
en:Havel-Dalkovy_vyslech:0:shuff:861,cs:Havel-Dalkovy_vyslech:0:shuff:761,assumed,assume,předpokládalo,předpokládat,impf
en:Havel-Dalkovy_vyslech:0:shuff:865,cs:Havel-Dalkovy_vyslech:0:shuff:764,classify,classify,zařadit,zařadit,pf
en:Havel-Dalkovy_vyslech:0:shuff:865,cs:Havel-Dalkovy_vyslech:0:shuff:764,tolerate,tolerate,tolerovat,tolerovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:866,cs:Havel-Dalkovy_vyslech:0:shuff:765,classified,classify,zařazeno,zařadit,pf
en:Havel-Dalkovy_vyslech:0:shuff:867,cs:Havel-Dalkovy_vyslech:0:shuff:766,express,express,vyjádří,vyjádřit,pf
en:Havel-Dalkovy_vyslech:0:shuff:870,cs:Havel-Dalkovy_vyslech:0:shuff:769,remind,remind,připomenu,připomenout,pf
en:Havel-Dalkovy_vyslech:0:shuff:870,cs:Havel-Dalkovy_vyslech:0:shuff:769,speak,speak,říkal,říkat,impf
en:Havel-Dalkovy_vyslech:0:shuff:870,cs:Havel-Dalkovy_vyslech:0:shuff:769,told,tell,říkal,říkat,impf
en:Havel-Dalkovy_vyslech:0:shuff:870,cs:Havel-Dalkovy_vyslech:0:shuff:769,invented,invent,vymyslel,vymyslet,pf
en:Havel-Dalkovy_vyslech:0:shuff:876,cs:Havel-Dalkovy_vyslech:0:shuff:775,shone,shine,zářila,zářit,impf
en:Havel-Dalkovy_vyslech:0:shuff:876,cs:Havel-Dalkovy_vyslech:0:shuff:775,discover,discover,objevovat,objevovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:879,cs:Havel-Dalkovy_vyslech:0:shuff:777,says,say,Říká,říkat,impf
en:Havel-Dalkovy_vyslech:0:shuff:879,cs:Havel-Dalkovy_vyslech:0:shuff:777,miss,miss,uniknout,uniknout,pf
en:Havel-Dalkovy_vyslech:0:shuff:880,cs:Havel-Dalkovy_vyslech:0:shuff:778,abusing,abuse,zneužije,zneužít,pf
en:Havel-Dalkovy_vyslech:0:shuff:884,cs:Havel-Dalkovy_vyslech:0:shuff:782,tell,tell,sdělit,sdělit,pf
en:Havel-Dalkovy_vyslech:0:shuff:885,cs:Havel-Dalkovy_vyslech:0:shuff:783,did,do,vzal,vzít,pf
en:Havel-Dalkovy_vyslech:0:shuff:891,cs:Havel-Dalkovy_vyslech:0:shuff:789,like,like,chceme,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:891,cs:Havel-Dalkovy_vyslech:0:shuff:789,wish,wish,chceme,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:891,cs:Havel-Dalkovy_vyslech:0:shuff:789,like,like,nechceme,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:891,cs:Havel-Dalkovy_vyslech:0:shuff:789,wish,wish,nechceme,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:891,cs:Havel-Dalkovy_vyslech:0:shuff:789,like,like,chceme,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:891,cs:Havel-Dalkovy_vyslech:0:shuff:789,wish,wish,chceme,chtít,impf
en:Havel-Dalkovy_vyslech:0:shuff:894,cs:Havel-Dalkovy_vyslech:0:shuff:792,tried,try,pokoušeli,pokoušet,impf
en:Havel-Dalkovy_vyslech:0:shuff:895,cs:Havel-Dalkovy_vyslech:0:shuff:793,read,read,číst,číst,impf
en:Havel-Dalkovy_vyslech:0:shuff:897,cs:Havel-Dalkovy_vyslech:0:shuff:795,takes,take,bere,brát,impf
en:Havel-Dalkovy_vyslech:0:shuff:897,cs:Havel-Dalkovy_vyslech:0:shuff:795,does,do,bere,brát,impf
en:Havel-Dalkovy_vyslech:0:shuff:899,cs:Havel-Dalkovy_vyslech:0:shuff:797,did,do,nebrali,brát,impf
en:Havel-Dalkovy_vyslech:0:shuff:900,cs:Havel-Dalkovy_vyslech:0:shuff:798,depend,depend,nezáleželo,záležet,impf
en:Havel-Dalkovy_vyslech:0:shuff:900,cs:Havel-Dalkovy_vyslech:0:shuff:798,mattered,matter,nezáleželo,záležet,impf
en:Havel-Dalkovy_vyslech:0:shuff:901,cs:Havel-Dalkovy_vyslech:0:shuff:799,write,write,zapisoval,zapisovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:902,cs:Havel-Dalkovy_vyslech:0:shuff:800,think,think,myslet,myslet,impf
en:Havel-Dalkovy_vyslech:0:shuff:902,cs:Havel-Dalkovy_vyslech:0:shuff:800,build,build,budovat,budovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:902,cs:Havel-Dalkovy_vyslech:0:shuff:800,build,build,budovat,budovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:903,cs:Havel-Dalkovy_vyslech:0:shuff:801,liked,like,líbila,líbit,impf
en:Havel-Dalkovy_vyslech:0:shuff:903,cs:Havel-Dalkovy_vyslech:0:shuff:801,decided,decide,rozhodli,rozhodnout,pf
en:Havel-Dalkovy_vyslech:0:shuff:905,cs:Havel-Dalkovy_vyslech:0:shuff:803,left,leave,odešli,odejít,pf
en:Havel-Dalkovy_vyslech:0:shuff:905,cs:Havel-Dalkovy_vyslech:0:shuff:803,left,leave,odešli,odejít,pf
en:Havel-Dalkovy_vyslech:0:shuff:905,cs:Havel-Dalkovy_vyslech:0:shuff:803,left,leave,neodešli,odejít,pf
en:Havel-Dalkovy_vyslech:0:shuff:905,cs:Havel-Dalkovy_vyslech:0:shuff:803,left,leave,neodešli,odejít,pf
en:Havel-Dalkovy_vyslech:0:shuff:906,cs:Havel-Dalkovy_vyslech:0:shuff:804,doing,do,dělali,dělat,impf
en:Havel-Dalkovy_vyslech:0:shuff:906,cs:Havel-Dalkovy_vyslech:0:shuff:804,continue,continue,pokračovat,pokračovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:907,cs:Havel-Dalkovy_vyslech:0:shuff:805,bear,bear,snášel,snášet,impf
en:Havel-Dalkovy_vyslech:0:shuff:907,cs:Havel-Dalkovy_vyslech:0:shuff:805,mentioned,mention,zmínil,zmínit,pf
en:Havel-Dalkovy_vyslech:0:shuff:907,cs:Havel-Dalkovy_vyslech:0:shuff:805,written,write,psal,psát,impf
en:Havel-Dalkovy_vyslech:0:shuff:907,cs:Havel-Dalkovy_vyslech:0:shuff:805,repeating,repeat,opakovat,opakovat,impf
en:Havel-Dalkovy_vyslech:0:shuff:908,cs:Havel-Dalkovy_vyslech:0:shuff:806,suspected,suspect,tušil,tušit,impf
en:Havel-Dalkovy_vyslech:0:shuff:908,cs:Havel-Dalkovy_vyslech:0:shuff:806,released,release,propuštěn,propustit,pf
en:Havel-Dalkovy_vyslech:0:shuff:909,cs:Havel-Dalkovy_vyslech:0:shuff:807,determined,determine,udala,udat,pf
en:Havel-Dalkovy_vyslech:0:shuff:911,cs:Havel-Dalkovy_vyslech:0:shuff:809,founded,found,zakládá,zakládat,impf
en:Havel-Dalkovy_vyslech:0:shuff:912,cs:Havel-Dalkovy_vyslech:0:shuff:810,met,meet,Setkal,setkat,pf
en:Havel-Dalkovy_vyslech:0:shuff:914,cs:Havel-Dalkovy_vyslech:0:shuff:812,sent,send,poslal,poslat,pf
en:Havel-Dalkovy_vyslech:0:shuff:915,cs:Havel-Dalkovy_vyslech:0:shuff:813,stopped,stop,Přestal,přestat,pf
en:Havel-Dalkovy_vyslech:0:shuff:916,cs:Havel-Dalkovy_vyslech:0:shuff:814,think,think,zdálo,zdát,impf
en:Havel-Dalkovy_vyslech:0:shuff:916,cs:Havel-Dalkovy_vyslech:0:shuff:814,thought,think,zdálo,zdát,impf
en:Havel-Dalkovy_vyslech:0:shuff:917,cs:Havel-Dalkovy_vyslech:0:shuff:815,reject,reject,odmítáte,odmítat,impf
en:Havel-Dalkovy_vyslech:0:shuff:917,cs:Havel-Dalkovy_vyslech:0:shuff:815,means,mean,znamená,znamenat,impf
en:Havel-Dalkovy_vyslech:0:shuff:919,cs:Havel-Dalkovy_vyslech:0:shuff:817,thought,think,nepřemýšlel,přemýšlet,impf
en:Havel-Dalkovy_vyslech:0:shuff:920,cs:Havel-Dalkovy_vyslech:0:shuff:818,thought,think,přemýšlel,přemýšlet,impf
en:Havel-Dalkovy_vyslech:0:shuff:920,cs:Havel-Dalkovy_vyslech:0:shuff:818,thinks,think,přemýšlel,přemýšlet,impf
en:Havel-Dalkovy_vyslech:0:shuff:920,cs:Havel-Dalkovy_vyslech:0:shuff:818,thought,think,přemýšlím,přemýšlet,impf
en:Havel-Dalkovy_vyslech:0:shuff:920,cs:Havel-Dalkovy_vyslech:0:shuff:818,thinks,think,přemýšlím,přemýšlet,impf
en:Havel-Dalkovy_vyslech:0:shuff:920,cs:Havel-Dalkovy_vyslech:0:shuff:818,thought,think,přemýšlí,přemýšlet,impf
en:Havel-Dalkovy_vyslech:0:shuff:920,cs:Havel-Dalkovy_vyslech:0:shuff:818,thinks,think,přemýšlí,přemýšlet,impf
en:Havel-Dalkovy_vyslech:0:shuff:921,cs:Havel-Dalkovy_vyslech:0:shuff:819,imagine,imagine,představit,představit,pf
en:Havel-Dalkovy_vyslech:0:shuff:921,cs:Havel-Dalkovy_vyslech:0:shuff:819,say,say,řekněme,říci,pf
en:Havel-Dalkovy_vyslech:0:shuff:921,cs:Havel-Dalkovy_vyslech:0:shuff:819,painted,paint,namalováno,namalovat,pf
en:Havel-Dalkovy_vyslech:0:shuff:921,cs:Havel-Dalkovy_vyslech:0:shuff:819,raise,raise,vyvolávala,vyvolávat,impf
en:Havel-Dalkovy_vyslech:0:shuff:923,cs:Havel-Dalkovy_vyslech:0:shuff:821,establishing,establish,založit,založit,pf
en:Havel-Dalkovy_vyslech:0:shuff:924,cs:Havel-Dalkovy_vyslech:0:shuff:822,chosen,choose,vybrali,vybrat,pf
en:Havel-Dalkovy_vyslech:0:shuff:925,cs:Havel-Dalkovy_vyslech:0:shuff:823,turned,turn,neobrátila,obrátit,pf
en:Havel-Dalkovy_vyslech:0:shuff:932,cs:Havel-Dalkovy_vyslech:0:shuff:826,think,think,zdá,zdát,impf
en:Havel-Dalkovy_vyslech:0:shuff:932,cs:Havel-Dalkovy_vyslech:0:shuff:826,said,say,říkalo,říkat,impf
