en:Foucault-Slova_a_veci:0:shuff:3,cs:Foucault-Slova_a_veci:0:shuff:6,make,make,vydělávají,vydělávat,impf
en:Foucault-Slova_a_veci:0:shuff:726,cs:Foucault-Slova_a_veci:0:shuff:896,found,find,nacházejí,nacházet,impf
en:Foucault-Slova_a_veci:0:shuff:729,cs:Foucault-Slova_a_veci:0:shuff:900,explains,explain,vysvětluje,vysvětlovat,impf
en:Foucault-Slova_a_veci:0:shuff:731,cs:Foucault-Slova_a_veci:0:shuff:903,represents,represent,reprezentuje,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:732,cs:Foucault-Slova_a_veci:0:shuff:904,escape,escape,uniknout,uniknout,pf
en:Foucault-Slova_a_veci:0:shuff:733,cs:Foucault-Slova_a_veci:0:shuff:905,appeared,appear,objevilo,objevit,pf
en:Foucault-Slova_a_veci:0:shuff:736,cs:Foucault-Slova_a_veci:0:shuff:910,establish,establish,zakládat,zakládat,impf
en:Foucault-Slova_a_veci:0:shuff:737,cs:Foucault-Slova_a_veci:0:shuff:911,sees,see,vidíme,vidět,impf
en:Foucault-Slova_a_veci:0:shuff:737,cs:Foucault-Slova_a_veci:0:shuff:911,introduced,introduce,vložila,vložit,pf
en:Foucault-Slova_a_veci:0:shuff:738,cs:Foucault-Slova_a_veci:0:shuff:912,perceived,perceive,chápány,chápat,impf
en:Foucault-Slova_a_veci:0:shuff:738,cs:Foucault-Slova_a_veci:0:shuff:912,describes,describe,popisovány,popisovat,impf
en:Foucault-Slova_a_veci:0:shuff:738,cs:Foucault-Slova_a_veci:0:shuff:912,expressed,express,vyjadřovány,vyjadřovat,impf
en:Foucault-Slova_a_veci:0:shuff:738,cs:Foucault-Slova_a_veci:0:shuff:912,classified,classify,tříděny,třídit,impf
en:Foucault-Slova_a_veci:0:shuff:740,cs:Foucault-Slova_a_veci:0:shuff:916,yielded,yield,ustoupil,ustoupit,pf
en:Foucault-Slova_a_veci:0:shuff:742,cs:Foucault-Slova_a_veci:0:shuff:918,painted,paint,maluje,malovat,impf
en:Foucault-Slova_a_veci:0:shuff:742,cs:Foucault-Slova_a_veci:0:shuff:918,contemplates,contemplate,pozoruje,pozorovat,impf
en:Foucault-Slova_a_veci:0:shuff:742,cs:Foucault-Slova_a_veci:0:shuff:918,painted,paint,maluje,malovat,impf
en:Foucault-Slova_a_veci:0:shuff:742,cs:Foucault-Slova_a_veci:0:shuff:918,painted,paint,znázorněn,znázornit,pf
en:Foucault-Slova_a_veci:0:shuff:742,cs:Foucault-Slova_a_veci:0:shuff:918,represented,represent,znázorněn,znázornit,pf
en:Foucault-Slova_a_veci:0:shuff:742,cs:Foucault-Slova_a_veci:0:shuff:918,discussing,discuss,hovoříme,hovořit,impf
en:Foucault-Slova_a_veci:0:shuff:744,cs:Foucault-Slova_a_veci:0:shuff:920,conducted,conduct,prováděla,provádět,impf
en:Foucault-Slova_a_veci:0:shuff:744,cs:Foucault-Slova_a_veci:0:shuff:920,speak,speak,mluvit,mluvit,impf
en:Foucault-Slova_a_veci:0:shuff:748,cs:Foucault-Slova_a_veci:0:shuff:925,leave,leave,nechávají,nechávat,impf
en:Foucault-Slova_a_veci:0:shuff:748,cs:Foucault-Slova_a_veci:0:shuff:925,pointing,point,směřovat,směřovat,impf
en:Foucault-Slova_a_veci:0:shuff:751,cs:Foucault-Slova_a_veci:0:shuff:929,reproduces,reproduce,opakuje,opakovat,impf
en:Foucault-Slova_a_veci:0:shuff:751,cs:Foucault-Slova_a_veci:0:shuff:929,sings,sing,zpívá,zpívat,impf
en:Foucault-Slova_a_veci:0:shuff:751,cs:Foucault-Slova_a_veci:0:shuff:929,resembles,resemble,podobá,podobat,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,máme,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thinks,think,máme,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,máme,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thought,think,máme,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,discovering,discover,odhalila,odhalit,pf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,discovering,discover,odhalila,odhalit,pf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,finished,finish,neskončila,skončit,pf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslet,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thinks,think,myslet,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslet,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thought,think,myslet,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslí,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thinks,think,myslí,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslí,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thought,think,myslí,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,má,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thinks,think,má,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,má,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thought,think,má,mít,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thinks,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thought,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thinks,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,think,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:752,cs:Foucault-Slova_a_veci:0:shuff:930,thought,think,myslela,myslet,impf
en:Foucault-Slova_a_veci:0:shuff:757,cs:Foucault-Slova_a_veci:0:shuff:935,possess,possess,neměla,mít,impf
en:Foucault-Slova_a_veci:0:shuff:758,cs:Foucault-Slova_a_veci:0:shuff:936,ceased,cease,přestala,přestat,pf
en:Foucault-Slova_a_veci:0:shuff:758,cs:Foucault-Slova_a_veci:0:shuff:936,existing,exist,existovat,existovat,impf
en:Foucault-Slova_a_veci:0:shuff:758,cs:Foucault-Slova_a_veci:0:shuff:936,exist,exist,existovat,existovat,impf
en:Foucault-Slova_a_veci:0:shuff:764,cs:Foucault-Slova_a_veci:0:shuff:945,say,say,říci,říci,pf
en:Foucault-Slova_a_veci:0:shuff:764,cs:Foucault-Slova_a_veci:0:shuff:945,sense,sense,cítím,cítit,impf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,selects,select,volí,volit,impf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,given,give,dává,dávat,impf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,give,give,dává,dávat,impf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,needs,need,potřebuje,potřebovat,impf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,wants,want,potřebuje,potřebovat,impf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,agrees,agree,souhlasí,souhlasit,impf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,received,receive,dostal,dostat,pf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,obtain,obtain,dostal,dostat,pf
en:Foucault-Slova_a_veci:0:shuff:765,cs:Foucault-Slova_a_veci:0:shuff:946,seen,see,považuje,považovat,impf
en:Foucault-Slova_a_veci:0:shuff:768,cs:Foucault-Slova_a_veci:0:shuff:950,receive,receive,obdrží,obdržet,pf
en:Foucault-Slova_a_veci:0:shuff:768,cs:Foucault-Slova_a_veci:0:shuff:950,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:768,cs:Foucault-Slova_a_veci:0:shuff:950,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:768,cs:Foucault-Slova_a_veci:0:shuff:950,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:768,cs:Foucault-Slova_a_veci:0:shuff:950,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:768,cs:Foucault-Slova_a_veci:0:shuff:950,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:768,cs:Foucault-Slova_a_veci:0:shuff:950,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:769,cs:Foucault-Slova_a_veci:0:shuff:951,cover,cover,pokrývá,pokrývat,impf
en:Foucault-Slova_a_veci:0:shuff:769,cs:Foucault-Slova_a_veci:0:shuff:951,represent,represent,reprezentují,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:770,cs:Foucault-Slova_a_veci:0:shuff:952,thought,think,domníval,domnívat,impf
en:Foucault-Slova_a_veci:0:shuff:770,cs:Foucault-Slova_a_veci:0:shuff:952,thought,think,má,mít,impf
en:Foucault-Slova_a_veci:0:shuff:770,cs:Foucault-Slova_a_veci:0:shuff:952,analyse,analyse,analyzovat,analyzovat,impf
en:Foucault-Slova_a_veci:0:shuff:770,cs:Foucault-Slova_a_veci:0:shuff:952,scrutinize,scrutinize,zkoumat,zkoumat,impf
en:Foucault-Slova_a_veci:0:shuff:772,cs:Foucault-Slova_a_veci:0:shuff:955,seeing,see,vidíme,vidět,impf
en:Foucault-Slova_a_veci:0:shuff:772,cs:Foucault-Slova_a_veci:0:shuff:955,given,give,dá,dát,pf
en:Foucault-Slova_a_veci:0:shuff:772,cs:Foucault-Slova_a_veci:0:shuff:955,analysed,analyse,analyzovat,analyzovat,impf
en:Foucault-Slova_a_veci:0:shuff:772,cs:Foucault-Slova_a_veci:0:shuff:955,recognized,recognize,uznáno,uznat,pf
en:Foucault-Slova_a_veci:0:shuff:772,cs:Foucault-Slova_a_veci:0:shuff:955,seeing,see,rozumět,rozumět,impf
en:Foucault-Slova_a_veci:0:shuff:772,cs:Foucault-Slova_a_veci:0:shuff:955,understand,understand,rozumět,rozumět,impf
en:Foucault-Slova_a_veci:0:shuff:774,cs:Foucault-Slova_a_veci:0:shuff:958,subdivides,subdivide,dělí,dělit,impf
en:Foucault-Slova_a_veci:0:shuff:776,cs:Foucault-Slova_a_veci:0:shuff:960,lies,lie,spočívá,spočívat,impf
en:Foucault-Slova_a_veci:0:shuff:776,cs:Foucault-Slova_a_veci:0:shuff:960,missing,miss,chybí,chybět,impf
en:Foucault-Slova_a_veci:0:shuff:777,cs:Foucault-Slova_a_veci:0:shuff:961,disappeared,disappear,Zmizela,zmizet,pf
en:Foucault-Slova_a_veci:0:shuff:778,cs:Foucault-Slova_a_veci:0:shuff:962,led,lead,vedl,vést,impf
en:Foucault-Slova_a_veci:0:shuff:780,cs:Foucault-Slova_a_veci:0:shuff:964,made,make,tvoří,tvořit,impf
en:Foucault-Slova_a_veci:0:shuff:784,cs:Foucault-Slova_a_veci:0:shuff:970,attempted,attempt,pokusí,pokusit,pf
en:Foucault-Slova_a_veci:0:shuff:784,cs:Foucault-Slova_a_veci:0:shuff:970,replaced,replace,nahrazen,nahradit,pf
en:Foucault-Slova_a_veci:0:shuff:784,cs:Foucault-Slova_a_veci:0:shuff:970,employed,employ,nepoužíval,používat,impf
en:Foucault-Slova_a_veci:0:shuff:785,cs:Foucault-Slova_a_veci:0:shuff:971,employed,employ,používá,používat,impf
en:Foucault-Slova_a_veci:0:shuff:790,cs:Foucault-Slova_a_veci:0:shuff:977,restored,restore,obnovuje,obnovovat,impf
en:Foucault-Slova_a_veci:0:shuff:792,cs:Foucault-Slova_a_veci:0:shuff:979,found,find,nenajdeme,najít,pf
en:Foucault-Slova_a_veci:0:shuff:794,cs:Foucault-Slova_a_veci:0:shuff:983,represents,represent,znamená,znamenat,impf
en:Foucault-Slova_a_veci:0:shuff:794,cs:Foucault-Slova_a_veci:0:shuff:983,represents,represent,reprezentuje,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:794,cs:Foucault-Slova_a_veci:0:shuff:983,connects,connect,spojuje,spojovat,impf
en:Foucault-Slova_a_veci:0:shuff:797,cs:Foucault-Slova_a_veci:0:shuff:988,form,form,tvoří,tvořit,impf
en:Foucault-Slova_a_veci:0:shuff:797,cs:Foucault-Slova_a_veci:0:shuff:988,play,play,hrát,hrát,impf
en:Foucault-Slova_a_veci:0:shuff:797,cs:Foucault-Slova_a_veci:0:shuff:988,play,play,hraje,hrát,impf
en:Foucault-Slova_a_veci:0:shuff:799,cs:Foucault-Slova_a_veci:0:shuff:990,showed,show,ukazovala,ukazovat,impf
en:Foucault-Slova_a_veci:0:shuff:799,cs:Foucault-Slova_a_veci:0:shuff:990,shows,show,ukazovala,ukazovat,impf
en:Foucault-Slova_a_veci:0:shuff:799,cs:Foucault-Slova_a_veci:0:shuff:990,represent,represent,reprezentují,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:799,cs:Foucault-Slova_a_veci:0:shuff:990,showed,show,ukazuje,ukazovat,impf
en:Foucault-Slova_a_veci:0:shuff:799,cs:Foucault-Slova_a_veci:0:shuff:990,shows,show,ukazuje,ukazovat,impf
en:Foucault-Slova_a_veci:0:shuff:799,cs:Foucault-Slova_a_veci:0:shuff:990,correspond,correspond,koresponduje,korespondovat,impf
en:Foucault-Slova_a_veci:0:shuff:799,cs:Foucault-Slova_a_veci:0:shuff:990,given,give,dáno,dát,pf
en:Foucault-Slova_a_veci:0:shuff:800,cs:Foucault-Slova_a_veci:0:shuff:991,allowed,allow,nesmí,smět,impf
en:Foucault-Slova_a_veci:0:shuff:801,cs:Foucault-Slova_a_veci:0:shuff:992,facilitated,facilitate,usnadní,usnadnit,pf
en:Foucault-Slova_a_veci:0:shuff:804,cs:Foucault-Slova_a_veci:0:shuff:997,denotes,denote,označuje,označovat,impf
en:Foucault-Slova_a_veci:0:shuff:806,cs:Foucault-Slova_a_veci:0:shuff:999,decomposing,decompose,rozkládá,rozkládat,impf
en:Foucault-Slova_a_veci:0:shuff:806,cs:Foucault-Slova_a_veci:0:shuff:999,ceases,cease,nepřestává,přestávat,impf
en:Foucault-Slova_a_veci:0:shuff:806,cs:Foucault-Slova_a_veci:0:shuff:999,inhabited,inhabit,obýván,obývat,impf
en:Foucault-Slova_a_veci:0:shuff:806,cs:Foucault-Slova_a_veci:0:shuff:999,exists,exist,existuje,existovat,impf
en:Foucault-Slova_a_veci:0:shuff:806,cs:Foucault-Slova_a_veci:0:shuff:999,arranged,arrange,uspořádán,uspořádat,pf
en:Foucault-Slova_a_veci:0:shuff:808,cs:Foucault-Slova_a_veci:0:shuff:1001,opens,open,otevírá,otevírat,impf
en:Foucault-Slova_a_veci:0:shuff:809,cs:Foucault-Slova_a_veci:0:shuff:1002,designated,designate,označovat,označovat,impf
en:Foucault-Slova_a_veci:0:shuff:810,cs:Foucault-Slova_a_veci:0:shuff:1003,indicates,indicate,ukazuje,ukazovat,impf
en:Foucault-Slova_a_veci:0:shuff:810,cs:Foucault-Slova_a_veci:0:shuff:1003,employed,employ,použito,použít,pf
en:Foucault-Slova_a_veci:0:shuff:810,cs:Foucault-Slova_a_veci:0:shuff:1003,conceive,conceive,nechápe,chápat,impf
en:Foucault-Slova_a_veci:0:shuff:810,cs:Foucault-Slova_a_veci:0:shuff:1003,judges,judge,soudí,soudit,impf
en:Foucault-Slova_a_veci:0:shuff:812,cs:Foucault-Slova_a_veci:0:shuff:1006,superimposed,superimpose,nepřekrývají,překrývat,impf
en:Foucault-Slova_a_veci:0:shuff:813,cs:Foucault-Slova_a_veci:0:shuff:1007,guided,guide,vedla,vést,impf
en:Foucault-Slova_a_veci:0:shuff:813,cs:Foucault-Slova_a_veci:0:shuff:1007,guided,guide,vedl,vést,impf
en:Foucault-Slova_a_veci:0:shuff:814,cs:Foucault-Slova_a_veci:0:shuff:1008,echoing,echo,opakovala,opakovat,impf
en:Foucault-Slova_a_veci:0:shuff:814,cs:Foucault-Slova_a_veci:0:shuff:1008,reflected,reflect,zrcadlily,zrcadlit,impf
en:Foucault-Slova_a_veci:0:shuff:815,cs:Foucault-Slova_a_veci:0:shuff:1009,imitated,imitate,napodobovalo,napodobovat,impf
en:Foucault-Slova_a_veci:0:shuff:816,cs:Foucault-Slova_a_veci:0:shuff:1010,lost,lose,Ztratil,ztratit,pf
en:Foucault-Slova_a_veci:0:shuff:820,cs:Foucault-Slova_a_veci:0:shuff:1017,reveals,reveal,odhaluje,odhalovat,impf
en:Foucault-Slova_a_veci:0:shuff:823,cs:Foucault-Slova_a_veci:0:shuff:1022,search,search,Hledat,hledat,impf
en:Foucault-Slova_a_veci:0:shuff:823,cs:Foucault-Slova_a_veci:0:shuff:1022,discover,discover,objevit,objevit,pf
en:Foucault-Slova_a_veci:0:shuff:825,cs:Foucault-Slova_a_veci:0:shuff:1024,speak,speak,mluví,mluvit,impf
en:Foucault-Slova_a_veci:0:shuff:825,cs:Foucault-Slova_a_veci:0:shuff:1024,tell,tell,mluví,mluvit,impf
en:Foucault-Slova_a_veci:0:shuff:826,cs:Foucault-Slova_a_veci:0:shuff:1025,communicate,communicate,komunikují,komunikovat,impf
en:Foucault-Slova_a_veci:0:shuff:830,cs:Foucault-Slova_a_veci:0:shuff:1030,opened,open,otvírá,otvírat,impf
en:Foucault-Slova_a_veci:0:shuff:832,cs:Foucault-Slova_a_veci:0:shuff:1033,speak,speak,mluvit,mluvit,impf
en:Foucault-Slova_a_veci:0:shuff:832,cs:Foucault-Slova_a_veci:0:shuff:1033,represent,represent,znamená,znamenat,impf
en:Foucault-Slova_a_veci:0:shuff:832,cs:Foucault-Slova_a_veci:0:shuff:1033,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:832,cs:Foucault-Slova_a_veci:0:shuff:1033,give,give,dávat,dávat,impf
en:Foucault-Slova_a_veci:0:shuff:834,cs:Foucault-Slova_a_veci:0:shuff:1035,reply,reply,odpovědět,odpovědět,pf
en:Foucault-Slova_a_veci:0:shuff:834,cs:Foucault-Slova_a_veci:0:shuff:1035,do,do,jde,jít,impf
en:Foucault-Slova_a_veci:0:shuff:834,cs:Foucault-Slova_a_veci:0:shuff:1035,choose,choose,zvolit,zvolit,pf
en:Foucault-Slova_a_veci:0:shuff:835,cs:Foucault-Slova_a_veci:0:shuff:1036,called,call,nazýváme,nazývat,impf
en:Foucault-Slova_a_veci:0:shuff:838,cs:Foucault-Slova_a_veci:0:shuff:1037,purified,purify,očistí,očistit,pf
en:Foucault-Slova_a_veci:0:shuff:838,cs:Foucault-Slova_a_veci:0:shuff:1037,belong,belong,nenáleželo,náležet,impf
en:Foucault-Slova_a_veci:0:shuff:839,cs:Foucault-Slova_a_veci:0:shuff:1038,speaks,speak,mluví,mluvit,impf
en:Foucault-Slova_a_veci:0:shuff:839,cs:Foucault-Slova_a_veci:0:shuff:1038,saw,see,viděl,vidět,impf
en:Foucault-Slova_a_veci:0:shuff:841,cs:Foucault-Slova_a_veci:0:shuff:1040,seems,seem,zdá,zdát,impf
en:Foucault-Slova_a_veci:0:shuff:841,cs:Foucault-Slova_a_veci:0:shuff:1040,taken,take,zaujal,zaujmout,pf
en:Foucault-Slova_a_veci:0:shuff:843,cs:Foucault-Slova_a_veci:0:shuff:1043,concerns,concern,týká,týkat,impf
en:Foucault-Slova_a_veci:0:shuff:843,cs:Foucault-Slova_a_veci:0:shuff:1043,serve,serve,platí,platit,impf
en:Foucault-Slova_a_veci:0:shuff:844,cs:Foucault-Slova_a_veci:0:shuff:1044,establish,establish,ustavit,ustavit,pf
en:Foucault-Slova_a_veci:0:shuff:845,cs:Foucault-Slova_a_veci:0:shuff:1045,restore,restore,obnovil,obnovit,pf
en:Foucault-Slova_a_veci:0:shuff:845,cs:Foucault-Slova_a_veci:0:shuff:1045,reopen,reopen,otevřel,otevřít,pf
en:Foucault-Slova_a_veci:0:shuff:847,cs:Foucault-Slova_a_veci:0:shuff:1049,found,find,najdeme,najít,pf
en:Foucault-Slova_a_veci:0:shuff:847,cs:Foucault-Slova_a_veci:0:shuff:1049,described,describe,popsal,popsat,pf
en:Foucault-Slova_a_veci:0:shuff:851,cs:Foucault-Slova_a_veci:0:shuff:1055,opened,open,otevírá,otevírat,impf
en:Foucault-Slova_a_veci:0:shuff:851,cs:Foucault-Slova_a_veci:0:shuff:1055,mastered,master,ovládnout,ovládnout,pf
en:Foucault-Slova_a_veci:0:shuff:857,cs:Foucault-Slova_a_veci:0:shuff:1062,divided,divide,rozděloval,rozdělovat,impf
en:Foucault-Slova_a_veci:0:shuff:858,cs:Foucault-Slova_a_veci:0:shuff:1063,means,mean,neznamená,znamenat,impf
en:Foucault-Slova_a_veci:0:shuff:859,cs:Foucault-Slova_a_veci:0:shuff:1064,sought,seek,hledá,hledat,impf
en:Foucault-Slova_a_veci:0:shuff:860,cs:Foucault-Slova_a_veci:0:shuff:1065,born,bear,Rodí,rodit,impf
en:Foucault-Slova_a_veci:0:shuff:862,cs:Foucault-Slova_a_veci:0:shuff:1067,pose,pose,klást,klást,impf
en:Foucault-Slova_a_veci:0:shuff:863,cs:Foucault-Slova_a_veci:0:shuff:1068,died,die,zahynuli,zahynout,pf
en:Foucault-Slova_a_veci:0:shuff:863,cs:Foucault-Slova_a_veci:0:shuff:1068,died,die,zahynuli,zahynout,pf
en:Foucault-Slova_a_veci:0:shuff:863,cs:Foucault-Slova_a_veci:0:shuff:1068,died,die,zemřelo,zemřít,pf
en:Foucault-Slova_a_veci:0:shuff:863,cs:Foucault-Slova_a_veci:0:shuff:1068,died,die,zemřelo,zemřít,pf
en:Foucault-Slova_a_veci:0:shuff:863,cs:Foucault-Slova_a_veci:0:shuff:1068,begun,begin,nezačali,začít,pf
en:Foucault-Slova_a_veci:0:shuff:864,cs:Foucault-Slova_a_veci:0:shuff:1069,increased,increase,rostla,růst,impf
en:Foucault-Slova_a_veci:0:shuff:866,cs:Foucault-Slova_a_veci:0:shuff:1073,dealt,deal,zabývala,zabývat,impf
en:Foucault-Slova_a_veci:0:shuff:866,cs:Foucault-Slova_a_veci:0:shuff:1073,teach,teach,vyučovat,vyučovat,impf
en:Foucault-Slova_a_veci:0:shuff:866,cs:Foucault-Slova_a_veci:0:shuff:1073,consisted,consist,spočívala,spočívat,impf
en:Foucault-Slova_a_veci:0:shuff:868,cs:Foucault-Slova_a_veci:0:shuff:1077,established,establish,stanovila,stanovit,pf
en:Foucault-Slova_a_veci:0:shuff:868,cs:Foucault-Slova_a_veci:0:shuff:1077,grow,grow,vzniknout,vzniknout,pf
en:Foucault-Slova_a_veci:0:shuff:868,cs:Foucault-Slova_a_veci:0:shuff:1077,grow,grow,vzniknout,vzniknout,pf
en:Foucault-Slova_a_veci:0:shuff:868,cs:Foucault-Slova_a_veci:0:shuff:1077,grow,grow,růst,růst,impf
en:Foucault-Slova_a_veci:0:shuff:868,cs:Foucault-Slova_a_veci:0:shuff:1077,grow,grow,růst,růst,impf
en:Foucault-Slova_a_veci:0:shuff:869,cs:Foucault-Slova_a_veci:0:shuff:1078,need,need,potřebovat,potřebovat,impf
en:Foucault-Slova_a_veci:0:shuff:870,cs:Foucault-Slova_a_veci:0:shuff:1079,says,say,říká,říkat,impf
en:Foucault-Slova_a_veci:0:shuff:871,cs:Foucault-Slova_a_veci:0:shuff:1080,preserved,preserve,zachovaly,zachovat,pf
en:Foucault-Slova_a_veci:0:shuff:873,cs:Foucault-Slova_a_veci:0:shuff:1082,exists,exist,existuje,existovat,impf
en:Foucault-Slova_a_veci:0:shuff:873,cs:Foucault-Slova_a_veci:0:shuff:1082,ceases,cease,nepřestává,přestávat,impf
en:Foucault-Slova_a_veci:0:shuff:873,cs:Foucault-Slova_a_veci:0:shuff:1082,accompany,accompany,doprovázet,doprovázet,impf
en:Foucault-Slova_a_veci:0:shuff:876,cs:Foucault-Slova_a_veci:0:shuff:1086,pretend,pretend,předstírat,předstírat,impf
en:Foucault-Slova_a_veci:0:shuff:876,cs:Foucault-Slova_a_veci:0:shuff:1086,reflected,reflect,odráží,odrážet,impf
en:Foucault-Slova_a_veci:0:shuff:876,cs:Foucault-Slova_a_veci:0:shuff:1086,interrogate,interrogate,tázat,tázat,impf
en:Foucault-Slova_a_veci:0:shuff:878,cs:Foucault-Slova_a_veci:0:shuff:1088,displays,display,ukazuje,ukazovat,impf
en:Foucault-Slova_a_veci:0:shuff:880,cs:Foucault-Slova_a_veci:0:shuff:1090,representing,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:880,cs:Foucault-Slova_a_veci:0:shuff:1090,rise,rise,vystoupí,vystoupit,pf
en:Foucault-Slova_a_veci:0:shuff:881,cs:Foucault-Slova_a_veci:0:shuff:1091,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:881,cs:Foucault-Slova_a_veci:0:shuff:1091,representing,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:881,cs:Foucault-Slova_a_veci:0:shuff:1091,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:881,cs:Foucault-Slova_a_veci:0:shuff:1091,representing,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:881,cs:Foucault-Slova_a_veci:0:shuff:1091,keeps,keep,udržuje,udržovat,impf
en:Foucault-Slova_a_veci:0:shuff:881,cs:Foucault-Slova_a_veci:0:shuff:1091,represent,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:881,cs:Foucault-Slova_a_veci:0:shuff:1091,representing,represent,reprezentovat,reprezentovat,impf
en:Foucault-Slova_a_veci:0:shuff:882,cs:Foucault-Slova_a_veci:0:shuff:1092,express,express,vyslovit,vyslovit,pf
en:Foucault-Slova_a_veci:0:shuff:882,cs:Foucault-Slova_a_veci:0:shuff:1092,say,say,vyslovit,vyslovit,pf
en:Foucault-Slova_a_veci:0:shuff:882,cs:Foucault-Slova_a_veci:0:shuff:1092,approximate,approximate,přiblíží,přiblížit,pf
