en:woolfova-mezi_akty:0:shuff:1,cs:woolfova-mezi_akty:0:shuff:1,striding,stride,Kráčel,kráčet,impf
en:woolfova-mezi_akty:0:shuff:1193,cs:woolfova-mezi_akty:0:shuff:1265,read,read,přečetla,přečíst,pf
en:woolfova-mezi_akty:0:shuff:1196,cs:woolfova-mezi_akty:0:shuff:1268,said,say,říkal,říkat,impf
en:woolfova-mezi_akty:0:shuff:1196,cs:woolfova-mezi_akty:0:shuff:1268,act,act,hrajeme,hrát,impf
en:woolfova-mezi_akty:0:shuff:1197,cs:woolfova-mezi_akty:0:shuff:1269,answered,answer,odpověděla,odpovědět,pf
en:woolfova-mezi_akty:0:shuff:1201,cs:woolfova-mezi_akty:0:shuff:1275,appeared,appear,objevila,objevit,pf
en:woolfova-mezi_akty:0:shuff:1205,cs:woolfova-mezi_akty:0:shuff:1280,united,unite,spojili,spojit,pf
en:woolfova-mezi_akty:0:shuff:1208,cs:woolfova-mezi_akty:0:shuff:1283,asked,ask,zeptala,zeptat,pf
en:woolfova-mezi_akty:0:shuff:1210,cs:woolfova-mezi_akty:0:shuff:1285,said,say,řekla,říci,pf
en:woolfova-mezi_akty:0:shuff:1211,cs:woolfova-mezi_akty:0:shuff:1286,said,say,řekla,říci,pf
en:woolfova-mezi_akty:0:shuff:1212,cs:woolfova-mezi_akty:0:shuff:1287,remember,remember,Pamatujete,pamatovat,impf
en:woolfova-mezi_akty:0:shuff:1214,cs:woolfova-mezi_akty:0:shuff:1289,asked,ask,zeptala,zeptat,pf
en:woolfova-mezi_akty:0:shuff:1220,cs:woolfova-mezi_akty:0:shuff:1295,embrace,embrace,Obejmou,obejmout,pf
en:woolfova-mezi_akty:0:shuff:1221,cs:woolfova-mezi_akty:0:shuff:1296,strikes,strike,bijí,bít,impf
en:woolfova-mezi_akty:0:shuff:1222,cs:woolfova-mezi_akty:0:shuff:1297,exclaimed,exclaim,zvolal,zvolat,pf
en:woolfova-mezi_akty:0:shuff:1223,cs:woolfova-mezi_akty:0:shuff:1298,laughed,laugh,zasmáli,zasmát,pf
en:woolfova-mezi_akty:0:shuff:1226,cs:woolfova-mezi_akty:0:shuff:1301,heard,hear,uslyšel,uslyšet,pf
en:woolfova-mezi_akty:0:shuff:1228,cs:woolfova-mezi_akty:0:shuff:1303,thinking,think,myslí,myslet,impf
en:woolfova-mezi_akty:0:shuff:1231,cs:woolfova-mezi_akty:0:shuff:1307,rid,rid,zbavit,zbavit,pf
en:woolfova-mezi_akty:0:shuff:1232,cs:woolfova-mezi_akty:0:shuff:1308,bored,bore,nudí,nudit,impf
en:woolfova-mezi_akty:0:shuff:1235,cs:woolfova-mezi_akty:0:shuff:1311,bored,bore,nudí,nudit,impf
en:woolfova-mezi_akty:0:shuff:1243,cs:woolfova-mezi_akty:0:shuff:1319,ended,end,skončil,skončit,pf
en:woolfova-mezi_akty:0:shuff:1244,cs:woolfova-mezi_akty:0:shuff:1320,descended,descend,sestoupila,sestoupit,pf
en:woolfova-mezi_akty:0:shuff:1246,cs:woolfova-mezi_akty:0:shuff:1322,call,call,říkáme,říkat,impf
en:woolfova-mezi_akty:0:shuff:1246,cs:woolfova-mezi_akty:0:shuff:1322,built,build,postavit,postavit,pf
en:woolfova-mezi_akty:0:shuff:1248,cs:woolfova-mezi_akty:0:shuff:1324,note,note,všimněte,všimnout,pf
en:woolfova-mezi_akty:0:shuff:1255,cs:woolfova-mezi_akty:0:shuff:1331,passed,pass,přešla,přejít,pf
en:woolfova-mezi_akty:0:shuff:1257,cs:woolfova-mezi_akty:0:shuff:1333,crossed,cross,Přešla,přejít,pf
en:woolfova-mezi_akty:0:shuff:1261,cs:woolfova-mezi_akty:0:shuff:1337,lifted,lift,zdvihla,zdvihnout,pf
en:woolfova-mezi_akty:0:shuff:1267,cs:woolfova-mezi_akty:0:shuff:1343,leave,leave,odchází,odcházet,impf
en:woolfova-mezi_akty:0:shuff:1267,cs:woolfova-mezi_akty:0:shuff:1343,liked,like,chce,chtít,impf
en:woolfova-mezi_akty:0:shuff:1267,cs:woolfova-mezi_akty:0:shuff:1343,meant,mean,chce,chtít,impf
en:woolfova-mezi_akty:0:shuff:1270,cs:woolfova-mezi_akty:0:shuff:1346,read,read,přečtla,přečíst,pf
en:woolfova-mezi_akty:0:shuff:1274,cs:woolfova-mezi_akty:0:shuff:1352,stopped,stop,Přestala,přestat,pf
en:woolfova-mezi_akty:0:shuff:1277,cs:woolfova-mezi_akty:0:shuff:1355,represented,represent,představují,představovat,impf
en:woolfova-mezi_akty:0:shuff:1282,cs:woolfova-mezi_akty:0:shuff:1360,left,leave,odešel,odejít,pf
en:woolfova-mezi_akty:0:shuff:1283,cs:woolfova-mezi_akty:0:shuff:1361,hung,hang,visely,viset,impf
en:woolfova-mezi_akty:0:shuff:1284,cs:woolfova-mezi_akty:0:shuff:1362,met,meet,nesetkali,setkat,pf
en:woolfova-mezi_akty:0:shuff:1285,cs:woolfova-mezi_akty:0:shuff:1363,bought,buy,koupil,koupit,pf
en:woolfova-mezi_akty:0:shuff:1285,cs:woolfova-mezi_akty:0:shuff:1363,liked,like,líbila,líbit,impf
en:woolfova-mezi_akty:0:shuff:1291,cs:woolfova-mezi_akty:0:shuff:1369,waited,wait,čekali,čekat,impf
en:woolfova-mezi_akty:0:shuff:1293,cs:woolfova-mezi_akty:0:shuff:1371,talk,talk,mluvit,mluvit,impf
en:woolfova-mezi_akty:0:shuff:1294,cs:woolfova-mezi_akty:0:shuff:1372,move,move,chodit,chodit,impf
en:woolfova-mezi_akty:0:shuff:1297,cs:woolfova-mezi_akty:0:shuff:1375,moved,move,hýbají,hýbat,impf
en:woolfova-mezi_akty:0:shuff:1300,cs:woolfova-mezi_akty:0:shuff:1378,remember,remember,Pamatuješ,pamatovat,impf
en:woolfova-mezi_akty:0:shuff:1304,cs:woolfova-mezi_akty:0:shuff:1382,remember,remember,Pamatuješ,pamatovat,impf
en:woolfova-mezi_akty:0:shuff:1308,cs:woolfova-mezi_akty:0:shuff:1386,call,call,Říkalo,říkat,impf
en:woolfova-mezi_akty:0:shuff:1315,cs:woolfova-mezi_akty:0:shuff:1393,whispered,whisper,zašeptala,zašeptat,pf
en:woolfova-mezi_akty:0:shuff:1317,cs:woolfova-mezi_akty:0:shuff:1395,pointed,point,Ukázala,ukázat,pf
en:woolfova-mezi_akty:0:shuff:1318,cs:woolfova-mezi_akty:0:shuff:1396,think,think,Myslím,myslet,impf
en:woolfova-mezi_akty:0:shuff:1323,cs:woolfova-mezi_akty:0:shuff:1401,hear,hear,slyším,slyšet,impf
en:woolfova-mezi_akty:0:shuff:1331,cs:woolfova-mezi_akty:0:shuff:1409,Hear,hear,Neposlouchej,poslouchat,impf
en:woolfova-mezi_akty:0:shuff:1333,cs:woolfova-mezi_akty:0:shuff:1411,Hear,hear,Poslouchej,poslouchat,impf
en:woolfova-mezi_akty:0:shuff:1339,cs:woolfova-mezi_akty:0:shuff:1419,died,die,zanikla,zaniknout,pf
en:woolfova-mezi_akty:0:shuff:1341,cs:woolfova-mezi_akty:0:shuff:1421,waking,wake,nevzbudila,vzbudit,pf
en:woolfova-mezi_akty:0:shuff:1344,cs:woolfova-mezi_akty:0:shuff:1424,watching,watch,pozorovala,pozorovat,impf
en:woolfova-mezi_akty:0:shuff:1345,cs:woolfova-mezi_akty:0:shuff:1425,hid,hide,schoval,schovat,pf
en:woolfova-mezi_akty:0:shuff:1345,cs:woolfova-mezi_akty:0:shuff:1425,give,give,dala,dát,pf
en:woolfova-mezi_akty:0:shuff:1345,cs:woolfova-mezi_akty:0:shuff:1425,tell,tell,neprozradila,prozradit,pf
en:woolfova-mezi_akty:0:shuff:1346,cs:woolfova-mezi_akty:0:shuff:1426,preach,preach,nekázal,kázat,impf
en:woolfova-mezi_akty:0:shuff:1347,cs:woolfova-mezi_akty:0:shuff:1427,walking,walk,chodil,chodit,impf
en:woolfova-mezi_akty:0:shuff:1348,cs:woolfova-mezi_akty:0:shuff:1428,said,say,Říkali,říkat,impf
en:woolfova-mezi_akty:0:shuff:1352,cs:woolfova-mezi_akty:0:shuff:1432,said,say,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1352,cs:woolfova-mezi_akty:0:shuff:1432,laying,lay,položil,položit,pf
en:woolfova-mezi_akty:0:shuff:1354,cs:woolfova-mezi_akty:0:shuff:1434,rose,rise,Zvedl,zvednout,pf
en:woolfova-mezi_akty:0:shuff:1358,cs:woolfova-mezi_akty:0:shuff:1438,grubbing,grub,hrabal,hrabat,impf
en:woolfova-mezi_akty:0:shuff:1358,cs:woolfova-mezi_akty:0:shuff:1438,held,hold,měl,mít,impf
en:woolfova-mezi_akty:0:shuff:1360,cs:woolfova-mezi_akty:0:shuff:1440,saw,see,viděl,vidět,impf
en:woolfova-mezi_akty:0:shuff:1370,cs:woolfova-mezi_akty:0:shuff:1450,said,say,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1374,cs:woolfova-mezi_akty:0:shuff:1454,waited,wait,Čekala,čekat,impf
en:woolfova-mezi_akty:0:shuff:1377,cs:woolfova-mezi_akty:0:shuff:1457,turned,turn,Otočila,otočit,pf
en:woolfova-mezi_akty:0:shuff:1378,cs:woolfova-mezi_akty:0:shuff:1458,foretold,foretell,předpověděli,předpovědět,pf
en:woolfova-mezi_akty:0:shuff:1379,cs:woolfova-mezi_akty:0:shuff:1459,went,go,šla,jít,impf
en:woolfova-mezi_akty:0:shuff:1383,cs:woolfova-mezi_akty:0:shuff:1463,rise,rise,stoupaly,stoupat,impf
en:woolfova-mezi_akty:0:shuff:1386,cs:woolfova-mezi_akty:0:shuff:1466,moved,move,hnulo,hnout,pf
en:woolfova-mezi_akty:0:shuff:1386,cs:woolfova-mezi_akty:0:shuff:1466,wanted,want,touží,toužit,impf
en:woolfova-mezi_akty:0:shuff:1389,cs:woolfova-mezi_akty:0:shuff:1469,Thank,thank,Poděkuj,poděkovat,pf
en:woolfova-mezi_akty:0:shuff:1389,cs:woolfova-mezi_akty:0:shuff:1469,said,say,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1393,cs:woolfova-mezi_akty:0:shuff:1473,set,set,zařídit,zařídit,pf
en:woolfova-mezi_akty:0:shuff:1399,cs:woolfova-mezi_akty:0:shuff:1481,thrust,thrust,strčila,strčit,pf
en:woolfova-mezi_akty:0:shuff:1399,cs:woolfova-mezi_akty:0:shuff:1481,lowered,lower,sklonila,sklonit,pf
en:woolfova-mezi_akty:0:shuff:1401,cs:woolfova-mezi_akty:0:shuff:1483,said,say,řekla,říci,pf
en:woolfova-mezi_akty:0:shuff:1406,cs:woolfova-mezi_akty:0:shuff:1488,hit,hit,Uhodila,uhodit,pf
en:woolfova-mezi_akty:0:shuff:1408,cs:woolfova-mezi_akty:0:shuff:1490,looked,look,podívala,podívat,pf
en:woolfova-mezi_akty:0:shuff:1413,cs:woolfova-mezi_akty:0:shuff:1496,meant,mean,nemínila,mínit,impf
en:woolfova-mezi_akty:0:shuff:1415,cs:woolfova-mezi_akty:0:shuff:1498,expected,expect,nečekal,čekat,impf
en:woolfova-mezi_akty:0:shuff:1419,cs:woolfova-mezi_akty:0:shuff:1502,hurrying,hurry,Pospíchá,pospíchat,impf
en:woolfova-mezi_akty:0:shuff:1419,cs:woolfova-mezi_akty:0:shuff:1502,gone,go,šla,jít,impf
en:woolfova-mezi_akty:0:shuff:1421,cs:woolfova-mezi_akty:0:shuff:1504,sought,seek,hledala,hledat,impf
en:woolfova-mezi_akty:0:shuff:1421,cs:woolfova-mezi_akty:0:shuff:1504,seeking,seek,hledala,hledat,impf
en:woolfova-mezi_akty:0:shuff:1421,cs:woolfova-mezi_akty:0:shuff:1504,sought,seek,pátrala,pátrat,impf
en:woolfova-mezi_akty:0:shuff:1421,cs:woolfova-mezi_akty:0:shuff:1504,seeking,seek,pátrala,pátrat,impf
en:woolfova-mezi_akty:0:shuff:1422,cs:woolfova-mezi_akty:0:shuff:1505,sought,seek,hledala,hledat,impf
en:woolfova-mezi_akty:0:shuff:1423,cs:woolfova-mezi_akty:0:shuff:1506,ask,ask,požádat,požádat,pf
en:woolfova-mezi_akty:0:shuff:1424,cs:woolfova-mezi_akty:0:shuff:1507,ask,ask,požádá,požádat,pf
en:woolfova-mezi_akty:0:shuff:1427,cs:woolfova-mezi_akty:0:shuff:1510,speak,speak,Mluvme,mluvit,impf
en:woolfova-mezi_akty:0:shuff:1428,cs:woolfova-mezi_akty:0:shuff:1511,ask,ask,žádá,žádat,impf
en:woolfova-mezi_akty:0:shuff:1430,cs:woolfova-mezi_akty:0:shuff:1513,tell,tell,nepovíme,povědět,pf
en:woolfova-mezi_akty:0:shuff:1430,cs:woolfova-mezi_akty:0:shuff:1513,tell,tell,nepovíme,povědět,pf
en:woolfova-mezi_akty:0:shuff:1434,cs:woolfova-mezi_akty:0:shuff:1518,swallowed,swallow,polkla,polknout,pf
en:woolfova-mezi_akty:0:shuff:1442,cs:woolfova-mezi_akty:0:shuff:1527,occurred,occur,napadlo,napadnout,pf
en:woolfova-mezi_akty:0:shuff:1442,cs:woolfova-mezi_akty:0:shuff:1527,sitting,sit,seděl,sedět,impf
en:woolfova-mezi_akty:0:shuff:1443,cs:woolfova-mezi_akty:0:shuff:1528,perceive,perceive,všiml,všimnout,pf
en:woolfova-mezi_akty:0:shuff:1443,cs:woolfova-mezi_akty:0:shuff:1528,pointed,point,ukázal,ukázat,pf
en:woolfova-mezi_akty:0:shuff:1445,cs:woolfova-mezi_akty:0:shuff:1530,act,act,Hrajeme,hrát,impf
en:woolfova-mezi_akty:0:shuff:1458,cs:woolfova-mezi_akty:0:shuff:1543,trust,trust,Věří,věřit,impf
en:woolfova-mezi_akty:0:shuff:1458,cs:woolfova-mezi_akty:0:shuff:1543,caught,catch,nechytali,chytat,impf
en:woolfova-mezi_akty:0:shuff:1463,cs:woolfova-mezi_akty:0:shuff:1548,choose,choose,vybrat,vybrat,pf
en:woolfova-mezi_akty:0:shuff:1464,cs:woolfova-mezi_akty:0:shuff:1549,begin,begin,začnu,začít,pf
en:woolfova-mezi_akty:0:shuff:1464,cs:woolfova-mezi_akty:0:shuff:1549,counting,count,počítat,počítat,impf
en:woolfova-mezi_akty:0:shuff:1465,cs:woolfova-mezi_akty:0:shuff:1550,read,read,četla,číst,impf
en:woolfova-mezi_akty:0:shuff:1466,cs:woolfova-mezi_akty:0:shuff:1551,read,read,nečtla,číst,impf
en:woolfova-mezi_akty:0:shuff:1467,cs:woolfova-mezi_akty:0:shuff:1552,leaving,leave,necháš,nechat,pf
en:woolfova-mezi_akty:0:shuff:1467,cs:woolfova-mezi_akty:0:shuff:1552,said,say,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1470,cs:woolfova-mezi_akty:0:shuff:1555,laughed,laugh,Zasmála,zasmát,pf
en:woolfova-mezi_akty:0:shuff:1470,cs:woolfova-mezi_akty:0:shuff:1555,tapping,tap,klepla,klepnout,pf
en:woolfova-mezi_akty:0:shuff:1471,cs:woolfova-mezi_akty:0:shuff:1556,think,think,přemýšlet,přemýšlet,impf
en:woolfova-mezi_akty:0:shuff:1471,cs:woolfova-mezi_akty:0:shuff:1556,think,think,přemýšlet,přemýšlet,impf
en:woolfova-mezi_akty:0:shuff:1471,cs:woolfova-mezi_akty:0:shuff:1556,thinking,think,přemýšlet,přemýšlet,impf
en:woolfova-mezi_akty:0:shuff:1471,cs:woolfova-mezi_akty:0:shuff:1556,think,think,přemýšlet,přemýšlet,impf
en:woolfova-mezi_akty:0:shuff:1474,cs:woolfova-mezi_akty:0:shuff:1560,mean,mean,znamenala,znamenat,impf
en:woolfova-mezi_akty:0:shuff:1479,cs:woolfova-mezi_akty:0:shuff:1567,bought,buy,koupili,koupit,pf
en:woolfova-mezi_akty:0:shuff:1479,cs:woolfova-mezi_akty:0:shuff:1567,lay,lie,leželi,ležet,impf
en:woolfova-mezi_akty:0:shuff:1484,cs:woolfova-mezi_akty:0:shuff:1573,came,come,vstoupil,vstoupit,pf
en:woolfova-mezi_akty:0:shuff:1489,cs:woolfova-mezi_akty:0:shuff:1580,Dispersed,disperse,rozptýleni,rozptýlit,pf
en:woolfova-mezi_akty:0:shuff:1489,cs:woolfova-mezi_akty:0:shuff:1580,Dispersed,disperse,rozptýleni,rozptýlit,pf
en:woolfova-mezi_akty:0:shuff:1491,cs:woolfova-mezi_akty:0:shuff:1582,told,tell,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1493,cs:woolfova-mezi_akty:0:shuff:1584,corrected,correct,opravila,opravit,pf
en:woolfova-mezi_akty:0:shuff:1494,cs:woolfova-mezi_akty:0:shuff:1585,recalled,recall,vzpomíná,vzpomínat,impf
en:woolfova-mezi_akty:0:shuff:1494,cs:woolfova-mezi_akty:0:shuff:1585,talked,talk,mluví,mluvit,impf
en:woolfova-mezi_akty:0:shuff:1495,cs:woolfova-mezi_akty:0:shuff:1586,told,tell,řekla,říci,pf
en:woolfova-mezi_akty:0:shuff:1496,cs:woolfova-mezi_akty:0:shuff:1587,kept,keep,Nechal,nechat,pf
en:woolfova-mezi_akty:0:shuff:1496,cs:woolfova-mezi_akty:0:shuff:1587,waiting,wait,čekat,čekat,impf
en:woolfova-mezi_akty:0:shuff:1498,cs:woolfova-mezi_akty:0:shuff:1589,waited,wait,čekala,čekat,impf
en:woolfova-mezi_akty:0:shuff:1498,cs:woolfova-mezi_akty:0:shuff:1589,retired,retire,odejde,odejít,pf
en:woolfova-mezi_akty:0:shuff:1506,cs:woolfova-mezi_akty:0:shuff:1598,risen,rise,vstát,vstát,pf
en:woolfova-mezi_akty:0:shuff:1506,cs:woolfova-mezi_akty:0:shuff:1598,rose,rise,vstát,vstát,pf
en:woolfova-mezi_akty:0:shuff:1506,cs:woolfova-mezi_akty:0:shuff:1598,sat,sit,sedět,sedět,impf
en:woolfova-mezi_akty:0:shuff:1508,cs:woolfova-mezi_akty:0:shuff:1601,do,do,vzala,vzít,pf
en:woolfova-mezi_akty:0:shuff:1508,cs:woolfova-mezi_akty:0:shuff:1601,rising,rise,vstala,vstát,pf
en:woolfova-mezi_akty:0:shuff:1510,cs:woolfova-mezi_akty:0:shuff:1603,handed,hand,podal,podat,pf
en:woolfova-mezi_akty:0:shuff:1517,cs:woolfova-mezi_akty:0:shuff:1612,meant,mean,myslela,myslet,impf
en:woolfova-mezi_akty:0:shuff:1520,cs:woolfova-mezi_akty:0:shuff:1615,come,come,Přišel,přijít,pf
en:woolfova-mezi_akty:0:shuff:1521,cs:woolfova-mezi_akty:0:shuff:1616,recognized,recognize,poznala,poznat,pf
en:woolfova-mezi_akty:0:shuff:1530,cs:woolfova-mezi_akty:0:shuff:1632,sang,sing,zpívali,zpívat,impf
en:woolfova-mezi_akty:0:shuff:1530,cs:woolfova-mezi_akty:0:shuff:1632,passing,pass,chodili,chodit,impf
en:woolfova-mezi_akty:0:shuff:1534,cs:woolfova-mezi_akty:0:shuff:1636,saying,say,říkal,říkat,impf
en:woolfova-mezi_akty:0:shuff:1535,cs:woolfova-mezi_akty:0:shuff:1637,added,add,doplnila,doplnit,pf
en:woolfova-mezi_akty:0:shuff:1536,cs:woolfova-mezi_akty:0:shuff:1638,lost,lose,ztratil,ztratit,pf
en:woolfova-mezi_akty:0:shuff:1538,cs:woolfova-mezi_akty:0:shuff:1640,believe,believe,Myslím,myslet,impf
en:woolfova-mezi_akty:0:shuff:1538,cs:woolfova-mezi_akty:0:shuff:1640,said,say,pronesla,pronést,pf
en:woolfova-mezi_akty:0:shuff:1540,cs:woolfova-mezi_akty:0:shuff:1642,believe,believe,nevěříte,věřit,impf
en:woolfova-mezi_akty:0:shuff:1540,cs:woolfova-mezi_akty:0:shuff:1642,said,say,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1542,cs:woolfova-mezi_akty:0:shuff:1644,moved,move,chodily,chodit,impf
en:woolfova-mezi_akty:0:shuff:1544,cs:woolfova-mezi_akty:0:shuff:1646,caressed,caress,hladila,hladit,impf
en:woolfova-mezi_akty:0:shuff:1548,cs:woolfova-mezi_akty:0:shuff:1650,love,love,miluju,milovat,impf
en:woolfova-mezi_akty:0:shuff:1548,cs:woolfova-mezi_akty:0:shuff:1650,hate,hate,nenávidím,nenávidět,impf
en:woolfova-mezi_akty:0:shuff:1550,cs:woolfova-mezi_akty:0:shuff:1652,invented,invent,vymyslel,vymyslet,pf
en:woolfova-mezi_akty:0:shuff:1551,cs:woolfova-mezi_akty:0:shuff:1653,came,come,Vstoupil,vstoupit,pf
en:woolfova-mezi_akty:0:shuff:1552,cs:woolfova-mezi_akty:0:shuff:1654,brought,bring,přinesl,přinést,pf
en:woolfova-mezi_akty:0:shuff:1555,cs:woolfova-mezi_akty:0:shuff:1657,obliterated,obliterate,smazaly,smazat,pf
en:woolfova-mezi_akty:0:shuff:1556,cs:woolfova-mezi_akty:0:shuff:1658,said,say,řekla,říci,pf
en:woolfova-mezi_akty:0:shuff:1558,cs:woolfova-mezi_akty:0:shuff:1661,added,add,dodala,dodat,pf
en:woolfova-mezi_akty:0:shuff:1558,cs:woolfova-mezi_akty:0:shuff:1661,laying,lay,položila,položit,pf
en:woolfova-mezi_akty:0:shuff:1560,cs:woolfova-mezi_akty:0:shuff:1663,said,say,říkali,říkat,impf
en:woolfova-mezi_akty:0:shuff:1563,cs:woolfova-mezi_akty:0:shuff:1666,seen,see,viděli,vidět,impf
en:woolfova-mezi_akty:0:shuff:1564,cs:woolfova-mezi_akty:0:shuff:1667,called,call,vyvolával,vyvolávat,impf
en:woolfova-mezi_akty:0:shuff:1567,cs:woolfova-mezi_akty:0:shuff:1670,triumphed,triumph,jásal,jásat,impf
en:woolfova-mezi_akty:0:shuff:1569,cs:woolfova-mezi_akty:0:shuff:1672,get,get,nedostanete,dostat,pf
en:woolfova-mezi_akty:0:shuff:1571,cs:woolfova-mezi_akty:0:shuff:1674,need,need,Potřebujeme,potřebovat,impf
en:woolfova-mezi_akty:0:shuff:1578,cs:woolfova-mezi_akty:0:shuff:1682,offer,offer,Poskytla,poskytnout,pf
en:woolfova-mezi_akty:0:shuff:1581,cs:woolfova-mezi_akty:0:shuff:1685,sitting,sit,seděla,sedět,impf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,said,say,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,tell,tell,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,told,tell,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,said,say,řeknou,říci,pf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,tell,tell,řeknou,říci,pf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,told,tell,řeknou,říci,pf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,need,need,nemusím,muset,impf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,said,say,říkat,říkat,impf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,tell,tell,říkat,říkat,impf
en:woolfova-mezi_akty:0:shuff:1584,cs:woolfova-mezi_akty:0:shuff:1688,told,tell,říkat,říkat,impf
en:woolfova-mezi_akty:0:shuff:1586,cs:woolfova-mezi_akty:0:shuff:1690,exclaimed,exclaim,zvolala,zvolat,pf
en:woolfova-mezi_akty:0:shuff:1588,cs:woolfova-mezi_akty:0:shuff:1692,answered,answer,neodpověděl,odpovědět,pf
en:woolfova-mezi_akty:0:shuff:1591,cs:woolfova-mezi_akty:0:shuff:1695,paced,pace,Chodila,chodit,impf
en:woolfova-mezi_akty:0:shuff:1591,cs:woolfova-mezi_akty:0:shuff:1695,Waiting,wait,čekala,čekat,impf
en:woolfova-mezi_akty:0:shuff:1595,cs:woolfova-mezi_akty:0:shuff:1699,make,make,tvořily,tvořit,impf
en:woolfova-mezi_akty:0:shuff:1601,cs:woolfova-mezi_akty:0:shuff:1705,said,say,řekla,říci,pf
en:woolfova-mezi_akty:0:shuff:1602,cs:woolfova-mezi_akty:0:shuff:1706,Play,play,hrát,hrát,impf
en:woolfova-mezi_akty:0:shuff:1602,cs:woolfova-mezi_akty:0:shuff:1706,commanded,command,poručila,poručit,pf
en:woolfova-mezi_akty:0:shuff:1606,cs:woolfova-mezi_akty:0:shuff:1712,felt,feel,pocítila,pocítit,pf
en:woolfova-mezi_akty:0:shuff:1611,cs:woolfova-mezi_akty:0:shuff:1717,read,read,četl,číst,impf
en:woolfova-mezi_akty:0:shuff:1611,cs:woolfova-mezi_akty:0:shuff:1717,finding,find,našel,najít,pf
en:woolfova-mezi_akty:0:shuff:1611,cs:woolfova-mezi_akty:0:shuff:1717,pegging,peg,upevnit,upevnit,pf
en:woolfova-mezi_akty:0:shuff:1615,cs:woolfova-mezi_akty:0:shuff:1721,saw,see,viděla,vidět,impf
en:woolfova-mezi_akty:0:shuff:1616,cs:woolfova-mezi_akty:0:shuff:1722,repeated,repeat,opakovala,opakovat,impf
en:woolfova-mezi_akty:0:shuff:1618,cs:woolfova-mezi_akty:0:shuff:1724,saw,see,viděla,vidět,impf
en:woolfova-mezi_akty:0:shuff:1627,cs:woolfova-mezi_akty:0:shuff:1730,rose,rise,vstal,vstát,pf
en:woolfova-mezi_akty:0:shuff:1631,cs:woolfova-mezi_akty:0:shuff:1735,went,go,šli,jít,impf
en:woolfova-mezi_akty:0:shuff:1631,cs:woolfova-mezi_akty:0:shuff:1735,surmount,surmount,zdolat,zdolat,pf
en:woolfova-mezi_akty:0:shuff:1636,cs:woolfova-mezi_akty:0:shuff:1740,needed,need,musili,muset,impf
en:woolfova-mezi_akty:0:shuff:1642,cs:woolfova-mezi_akty:0:shuff:1746,waked,wake,probudili,probudit,pf
en:woolfova-mezi_akty:0:shuff:1643,cs:woolfova-mezi_akty:0:shuff:1747,sang,sing,zpívají,zpívat,impf
en:woolfova-mezi_akty:0:shuff:1648,cs:woolfova-mezi_akty:0:shuff:1752,bound,bind,svazovali,svazovat,impf
en:woolfova-mezi_akty:0:shuff:1648,cs:woolfova-mezi_akty:0:shuff:1752,bound,bind,svázat,svázat,pf
en:woolfova-mezi_akty:0:shuff:1648,cs:woolfova-mezi_akty:0:shuff:1752,join,join,svázat,svázat,pf
en:woolfova-mezi_akty:0:shuff:1651,cs:woolfova-mezi_akty:0:shuff:1756,recalled,recall,Odvoláni,odvolat,pf
en:woolfova-mezi_akty:0:shuff:1653,cs:woolfova-mezi_akty:0:shuff:1758,united,unite,spojili,spojit,pf
en:woolfova-mezi_akty:0:shuff:1654,cs:woolfova-mezi_akty:0:shuff:1759,relaxed,relax,uvolnili,uvolnit,pf
en:woolfova-mezi_akty:0:shuff:1661,cs:woolfova-mezi_akty:0:shuff:1766,raising,raise,pozvedli,pozvednout,pf
en:woolfova-mezi_akty:0:shuff:1662,cs:woolfova-mezi_akty:0:shuff:1767,hold,hold,drželo,držet,impf
en:woolfova-mezi_akty:0:shuff:1670,cs:woolfova-mezi_akty:0:shuff:1775,said,say,řekl,říci,pf
en:woolfova-mezi_akty:0:shuff:1672,cs:woolfova-mezi_akty:0:shuff:1777,meant,mean,myslila,myslit,impf
en:woolfova-mezi_akty:0:shuff:1675,cs:woolfova-mezi_akty:0:shuff:1780,asking,ask,ptáme,ptát,impf
en:woolfova-mezi_akty:0:shuff:1676,cs:woolfova-mezi_akty:0:shuff:1781,go,go,jdu,jít,impf
