en:Francis-Chladna_zrada:0:shuff:2,cs:Francis-Chladna_zrada:0:shuff:2,spotted,spot,našli,najít,pf
en:Francis-Chladna_zrada:0:shuff:1413,cs:Francis-Chladna_zrada:0:shuff:1460,thanked,thank,Poděkoval,poděkovat,pf
en:Francis-Chladna_zrada:0:shuff:1415,cs:Francis-Chladna_zrada:0:shuff:1463,consoling,console,utěšovat,utěšovat,impf
en:Francis-Chladna_zrada:0:shuff:1416,cs:Francis-Chladna_zrada:0:shuff:1464,kissed,kiss,Políbil,políbit,pf
en:Francis-Chladna_zrada:0:shuff:1419,cs:Francis-Chladna_zrada:0:shuff:1466,Tell,tell,Povězte,povědět,pf
en:Francis-Chladna_zrada:0:shuff:1419,cs:Francis-Chladna_zrada:0:shuff:1466,said,say,Povězte,povědět,pf
en:Francis-Chladna_zrada:0:shuff:1421,cs:Francis-Chladna_zrada:0:shuff:1468,said,say,prohlásil,prohlásit,pf
en:Francis-Chladna_zrada:0:shuff:1422,cs:Francis-Chladna_zrada:0:shuff:1469,forgets,forget,nezapomíná,zapomínat,impf
en:Francis-Chladna_zrada:0:shuff:1428,cs:Francis-Chladna_zrada:0:shuff:1473,say,say,Říkají,říkat,impf
en:Francis-Chladna_zrada:0:shuff:1431,cs:Francis-Chladna_zrada:0:shuff:1476,left,leave,Odešli,odejít,pf
en:Francis-Chladna_zrada:0:shuff:1434,cs:Francis-Chladna_zrada:0:shuff:1479,need,need,musíte,muset,impf
en:Francis-Chladna_zrada:0:shuff:1438,cs:Francis-Chladna_zrada:0:shuff:1482,called,call,Zavolal,zavolat,pf
en:Francis-Chladna_zrada:0:shuff:1443,cs:Francis-Chladna_zrada:0:shuff:1487,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1443,cs:Francis-Chladna_zrada:0:shuff:1487,translated,translate,přeložil,přeložit,pf
en:Francis-Chladna_zrada:0:shuff:1445,cs:Francis-Chladna_zrada:0:shuff:1490,says,say,říká,říkat,impf
en:Francis-Chladna_zrada:0:shuff:1448,cs:Francis-Chladna_zrada:0:shuff:1493,asked,ask,pozval,pozvat,pf
en:Francis-Chladna_zrada:0:shuff:1449,cs:Francis-Chladna_zrada:0:shuff:1494,asked,ask,Pozval,pozvat,pf
en:Francis-Chladna_zrada:0:shuff:1452,cs:Francis-Chladna_zrada:0:shuff:1496,get,get,získám,získat,pf
en:Francis-Chladna_zrada:0:shuff:1452,cs:Francis-Chladna_zrada:0:shuff:1496,go,go,odjedu,odjet,pf
en:Francis-Chladna_zrada:0:shuff:1455,cs:Francis-Chladna_zrada:0:shuff:1500,led,lead,vedl,vést,impf
en:Francis-Chladna_zrada:0:shuff:1456,cs:Francis-Chladna_zrada:0:shuff:1501,achieved,achieve,získala,získat,pf
en:Francis-Chladna_zrada:0:shuff:1461,cs:Francis-Chladna_zrada:0:shuff:1507,seemed,seem,zdálo,zdát,impf
en:Francis-Chladna_zrada:0:shuff:1461,cs:Francis-Chladna_zrada:0:shuff:1507,stopped,stop,přestal,přestat,pf
en:Francis-Chladna_zrada:0:shuff:1462,cs:Francis-Chladna_zrada:0:shuff:1508,sat,sit,Seděl,sedět,impf
en:Francis-Chladna_zrada:0:shuff:1462,cs:Francis-Chladna_zrada:0:shuff:1508,rising,rise,stoupal,stoupat,impf
en:Francis-Chladna_zrada:0:shuff:1472,cs:Francis-Chladna_zrada:0:shuff:1519,read,read,přečetl,přečíst,pf
en:Francis-Chladna_zrada:0:shuff:1472,cs:Francis-Chladna_zrada:0:shuff:1519,told,tell,řekla,říci,pf
en:Francis-Chladna_zrada:0:shuff:1473,cs:Francis-Chladna_zrada:0:shuff:1520,look,look,Nedívala,dívat,impf
en:Francis-Chladna_zrada:0:shuff:1473,cs:Francis-Chladna_zrada:0:shuff:1520,saw,see,Nedívala,dívat,impf
en:Francis-Chladna_zrada:0:shuff:1473,cs:Francis-Chladna_zrada:0:shuff:1520,saw,see,viděla,vidět,impf
en:Francis-Chladna_zrada:0:shuff:1476,cs:Francis-Chladna_zrada:0:shuff:1523,asked,ask,požádal,požádat,pf
en:Francis-Chladna_zrada:0:shuff:1476,cs:Francis-Chladna_zrada:0:shuff:1523,ride,ride,jel,jet,impf
en:Francis-Chladna_zrada:0:shuff:1477,cs:Francis-Chladna_zrada:0:shuff:1524,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1479,cs:Francis-Chladna_zrada:0:shuff:1526,listens,listen,poslouchá,poslouchat,impf
en:Francis-Chladna_zrada:0:shuff:1480,cs:Francis-Chladna_zrada:0:shuff:1527,rides,ride,Jezdí,jezdit,impf
en:Francis-Chladna_zrada:0:shuff:1484,cs:Francis-Chladna_zrada:0:shuff:1535,enjoying,enjoy,líbilo,líbit,impf
en:Francis-Chladna_zrada:0:shuff:1489,cs:Francis-Chladna_zrada:0:shuff:1542,came,come,došla,dojít,pf
en:Francis-Chladna_zrada:0:shuff:1490,cs:Francis-Chladna_zrada:0:shuff:1543,hung,hang,visela,viset,impf
en:Francis-Chladna_zrada:0:shuff:1495,cs:Francis-Chladna_zrada:0:shuff:1547,find,find,našel,najít,pf
en:Francis-Chladna_zrada:0:shuff:1500,cs:Francis-Chladna_zrada:0:shuff:1552,see,see,vidět,vidět,impf
en:Francis-Chladna_zrada:0:shuff:1510,cs:Francis-Chladna_zrada:0:shuff:1562,hoped,hope,Doufal,doufat,impf
en:Francis-Chladna_zrada:0:shuff:1510,cs:Francis-Chladna_zrada:0:shuff:1562,save,save,ušetřen,ušetřit,pf
en:Francis-Chladna_zrada:0:shuff:1510,cs:Francis-Chladna_zrada:0:shuff:1562,proving,prove,dokazovat,dokazovat,impf
en:Francis-Chladna_zrada:0:shuff:1511,cs:Francis-Chladna_zrada:0:shuff:1563,spent,spend,strávil,strávit,pf
en:Francis-Chladna_zrada:0:shuff:1511,cs:Francis-Chladna_zrada:0:shuff:1563,returned,return,vrátil,vrátit,pf
en:Francis-Chladna_zrada:0:shuff:1512,cs:Francis-Chladna_zrada:0:shuff:1564,came,come,Přišel,přijít,pf
en:Francis-Chladna_zrada:0:shuff:1515,cs:Francis-Chladna_zrada:0:shuff:1569,went,go,odcházel,odcházet,impf
en:Francis-Chladna_zrada:0:shuff:1515,cs:Francis-Chladna_zrada:0:shuff:1569,asked,ask,požádali,požádat,pf
en:Francis-Chladna_zrada:0:shuff:1515,cs:Francis-Chladna_zrada:0:shuff:1569,went,go,šel,jít,impf
en:Francis-Chladna_zrada:0:shuff:1515,cs:Francis-Chladna_zrada:0:shuff:1569,walking,walk,šel,jít,impf
en:Francis-Chladna_zrada:0:shuff:1516,cs:Francis-Chladna_zrada:0:shuff:1570,seemed,seem,nezdálo,zdát,impf
en:Francis-Chladna_zrada:0:shuff:1521,cs:Francis-Chladna_zrada:0:shuff:1574,stopped,stop,Zůstal,zůstat,pf
en:Francis-Chladna_zrada:0:shuff:1522,cs:Francis-Chladna_zrada:0:shuff:1575,sent,send,neposlal,poslat,pf
en:Francis-Chladna_zrada:0:shuff:1522,cs:Francis-Chladna_zrada:0:shuff:1575,want,want,přál,přát,impf
en:Francis-Chladna_zrada:0:shuff:1522,cs:Francis-Chladna_zrada:0:shuff:1575,hide,hide,ukryt,ukrýt,pf
en:Francis-Chladna_zrada:0:shuff:1523,cs:Francis-Chladna_zrada:0:shuff:1576,help,help,pomoct,pomoci,pf
en:Francis-Chladna_zrada:0:shuff:1532,cs:Francis-Chladna_zrada:0:shuff:1585,shivered,shiver,Třásl,třást,impf
en:Francis-Chladna_zrada:0:shuff:1536,cs:Francis-Chladna_zrada:0:shuff:1588,answer,answer,Neodpověděl,odpovědět,pf
en:Francis-Chladna_zrada:0:shuff:1537,cs:Francis-Chladna_zrada:0:shuff:1589,passed,pass,Uplynulo,uplynout,pf
en:Francis-Chladna_zrada:0:shuff:1541,cs:Francis-Chladna_zrada:0:shuff:1593,Go,go,Jděte,jít,impf
en:Francis-Chladna_zrada:0:shuff:1547,cs:Francis-Chladna_zrada:0:shuff:1597,talked,talk,nemluvili,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:1550,cs:Francis-Chladna_zrada:0:shuff:1599,stopped,stop,zarazil,zarazit,pf
en:Francis-Chladna_zrada:0:shuff:1553,cs:Francis-Chladna_zrada:0:shuff:1602,passing,pass,prošli,projít,pf
en:Francis-Chladna_zrada:0:shuff:1553,cs:Francis-Chladna_zrada:0:shuff:1602,saw,see,viděl,vidět,impf
en:Francis-Chladna_zrada:0:shuff:1558,cs:Francis-Chladna_zrada:0:shuff:1610,tried,try,pokusil,pokusit,pf
en:Francis-Chladna_zrada:0:shuff:1558,cs:Francis-Chladna_zrada:0:shuff:1610,came,come,přijel,přijet,pf
en:Francis-Chladna_zrada:0:shuff:1559,cs:Francis-Chladna_zrada:0:shuff:1611,told,tell,Vyprávěl,vyprávět,impf
en:Francis-Chladna_zrada:0:shuff:1561,cs:Francis-Chladna_zrada:0:shuff:1614,nodded,nod,Přikývl,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:1567,cs:Francis-Chladna_zrada:0:shuff:1620,tried,try,snažil,snažit,impf
en:Francis-Chladna_zrada:0:shuff:1568,cs:Francis-Chladna_zrada:0:shuff:1621,sitting,sit,seděl,sedět,impf
en:Francis-Chladna_zrada:0:shuff:1574,cs:Francis-Chladna_zrada:0:shuff:1626,did,do,jde,jít,impf
en:Francis-Chladna_zrada:0:shuff:1574,cs:Francis-Chladna_zrada:0:shuff:1626,come,come,jde,jít,impf
en:Francis-Chladna_zrada:0:shuff:1575,cs:Francis-Chladna_zrada:0:shuff:1627,liked,like,Líbilo,líbit,impf
en:Francis-Chladna_zrada:0:shuff:1577,cs:Francis-Chladna_zrada:0:shuff:1629,invited,invite,zveme,zvát,impf
en:Francis-Chladna_zrada:0:shuff:1577,cs:Francis-Chladna_zrada:0:shuff:1629,like,like,líbí,líbit,impf
en:Francis-Chladna_zrada:0:shuff:1582,cs:Francis-Chladna_zrada:0:shuff:1635,nodded,nod,Přikývl,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:1582,cs:Francis-Chladna_zrada:0:shuff:1635,crossing,cross,přešel,přejít,pf
en:Francis-Chladna_zrada:0:shuff:1584,cs:Francis-Chladna_zrada:0:shuff:1637,pointed,point,Ukázal,ukázat,pf
en:Francis-Chladna_zrada:0:shuff:1589,cs:Francis-Chladna_zrada:0:shuff:1642,brought,bring,přivezl,přivézt,pf
en:Francis-Chladna_zrada:0:shuff:1593,cs:Francis-Chladna_zrada:0:shuff:1646,write,write,napsat,napsat,pf
en:Francis-Chladna_zrada:0:shuff:1594,cs:Francis-Chladna_zrada:0:shuff:1647,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1598,cs:Francis-Chladna_zrada:0:shuff:1652,see,see,neviděl,vidět,impf
en:Francis-Chladna_zrada:0:shuff:1599,cs:Francis-Chladna_zrada:0:shuff:1653,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1605,cs:Francis-Chladna_zrada:0:shuff:1660,think,think,Věřil,věřit,impf
en:Francis-Chladna_zrada:0:shuff:1606,cs:Francis-Chladna_zrada:0:shuff:1661,killing,kill,zastřelil,zastřelit,pf
en:Francis-Chladna_zrada:0:shuff:1608,cs:Francis-Chladna_zrada:0:shuff:1664,returned,return,vrátil,vrátit,pf
en:Francis-Chladna_zrada:0:shuff:1610,cs:Francis-Chladna_zrada:0:shuff:1667,think,think,Měli,mít,impf
en:Francis-Chladna_zrada:0:shuff:1614,cs:Francis-Chladna_zrada:0:shuff:1672,think,think,myslíš,myslet,impf
en:Francis-Chladna_zrada:0:shuff:1614,cs:Francis-Chladna_zrada:0:shuff:1672,meant,mean,myslíš,myslet,impf
en:Francis-Chladna_zrada:0:shuff:1614,cs:Francis-Chladna_zrada:0:shuff:1672,think,think,měli,mít,impf
en:Francis-Chladna_zrada:0:shuff:1614,cs:Francis-Chladna_zrada:0:shuff:1672,kill,kill,zabít,zabít,pf
en:Francis-Chladna_zrada:0:shuff:1616,cs:Francis-Chladna_zrada:0:shuff:1674,told,tell,Řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1623,cs:Francis-Chladna_zrada:0:shuff:1677,spent,spend,strávil,strávit,pf
en:Francis-Chladna_zrada:0:shuff:1623,cs:Francis-Chladna_zrada:0:shuff:1677,come,come,přišli,přijít,pf
en:Francis-Chladna_zrada:0:shuff:1626,cs:Francis-Chladna_zrada:0:shuff:1681,driving,drive,jezdit,jezdit,impf
en:Francis-Chladna_zrada:0:shuff:1626,cs:Francis-Chladna_zrada:0:shuff:1681,said,say,prohlásil,prohlásit,pf
en:Francis-Chladna_zrada:0:shuff:1631,cs:Francis-Chladna_zrada:0:shuff:1685,drove,drive,vozit,vozit,impf
en:Francis-Chladna_zrada:0:shuff:1633,cs:Francis-Chladna_zrada:0:shuff:1687,manage,manage,Zvládnu,zvládnout,pf
en:Francis-Chladna_zrada:0:shuff:1633,cs:Francis-Chladna_zrada:0:shuff:1687,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1634,cs:Francis-Chladna_zrada:0:shuff:1688,plan,plan,chystáte,chystat,impf
en:Francis-Chladna_zrada:0:shuff:1634,cs:Francis-Chladna_zrada:0:shuff:1688,go,go,jet,jet,impf
en:Francis-Chladna_zrada:0:shuff:1635,cs:Francis-Chladna_zrada:0:shuff:1689,distributed,distribute,rozdělit,rozdělit,pf
en:Francis-Chladna_zrada:0:shuff:1643,cs:Francis-Chladna_zrada:0:shuff:1696,made,make,Nadělal,nadělat,pf
en:Francis-Chladna_zrada:0:shuff:1646,cs:Francis-Chladna_zrada:0:shuff:1699,did,do,neudělal,udělat,pf
en:Francis-Chladna_zrada:0:shuff:1648,cs:Francis-Chladna_zrada:0:shuff:1701,waited,wait,Počkali,počkat,pf
en:Francis-Chladna_zrada:0:shuff:1651,cs:Francis-Chladna_zrada:0:shuff:1706,recognise,recognise,nepoznal,poznat,pf
en:Francis-Chladna_zrada:0:shuff:1652,cs:Francis-Chladna_zrada:0:shuff:1707,put,put,dala,dát,pf
en:Francis-Chladna_zrada:0:shuff:1663,cs:Francis-Chladna_zrada:0:shuff:1716,spoke,speak,Mluvili,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:1666,cs:Francis-Chladna_zrada:0:shuff:1719,thought,think,Předpokládal,předpokládat,impf
en:Francis-Chladna_zrada:0:shuff:1666,cs:Francis-Chladna_zrada:0:shuff:1719,thought,think,zdálo,zdát,impf
en:Francis-Chladna_zrada:0:shuff:1669,cs:Francis-Chladna_zrada:0:shuff:1723,obey,obey,neuposlechnout,uposlechnout,pf
en:Francis-Chladna_zrada:0:shuff:1669,cs:Francis-Chladna_zrada:0:shuff:1723,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1670,cs:Francis-Chladna_zrada:0:shuff:1724,wait,wait,počkali,počkat,pf
en:Francis-Chladna_zrada:0:shuff:1670,cs:Francis-Chladna_zrada:0:shuff:1724,spoke,speak,hovořit,hovořit,impf
en:Francis-Chladna_zrada:0:shuff:1673,cs:Francis-Chladna_zrada:0:shuff:1727,asked,ask,ptali,ptát,impf
en:Francis-Chladna_zrada:0:shuff:1680,cs:Francis-Chladna_zrada:0:shuff:1733,want,want,nechci,chtít,impf
en:Francis-Chladna_zrada:0:shuff:1682,cs:Francis-Chladna_zrada:0:shuff:1735,want,want,Nechcete,chtít,impf
en:Francis-Chladna_zrada:0:shuff:1683,cs:Francis-Chladna_zrada:0:shuff:1736,thank,thank,děkuju,děkovat,impf
en:Francis-Chladna_zrada:0:shuff:1687,cs:Francis-Chladna_zrada:0:shuff:1740,looking,look,hledal,hledat,impf
en:Francis-Chladna_zrada:0:shuff:1688,cs:Francis-Chladna_zrada:0:shuff:1741,nodded,nod,Přikývl,přikývnout,pf
en:Francis-Chladna_zrada:0:shuff:1689,cs:Francis-Chladna_zrada:0:shuff:1742,think,think,Myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:1690,cs:Francis-Chladna_zrada:0:shuff:1743,do,do,uděláme,udělat,pf
en:Francis-Chladna_zrada:0:shuff:1690,cs:Francis-Chladna_zrada:0:shuff:1743,do,do,uděláme,udělat,pf
en:Francis-Chladna_zrada:0:shuff:1693,cs:Francis-Chladna_zrada:0:shuff:1746,started,start,vyjel,vyjet,pf
en:Francis-Chladna_zrada:0:shuff:1697,cs:Francis-Chladna_zrada:0:shuff:1751,smiled,smile,Usmála,usmát,pf
en:Francis-Chladna_zrada:0:shuff:1697,cs:Francis-Chladna_zrada:0:shuff:1751,touching,touch,dotýkali,dotýkat,impf
en:Francis-Chladna_zrada:0:shuff:1697,cs:Francis-Chladna_zrada:0:shuff:1751,did,do,šlo,jít,impf
en:Francis-Chladna_zrada:0:shuff:1697,cs:Francis-Chladna_zrada:0:shuff:1751,meant,mean,chce,chtít,impf
en:Francis-Chladna_zrada:0:shuff:1699,cs:Francis-Chladna_zrada:0:shuff:1754,behaves,behave,Chová,chovat,impf
en:Francis-Chladna_zrada:0:shuff:1705,cs:Francis-Chladna_zrada:0:shuff:1758,held,hold,měl,mít,impf
en:Francis-Chladna_zrada:0:shuff:1709,cs:Francis-Chladna_zrada:0:shuff:1762,drop,drop,vysadil,vysadit,pf
en:Francis-Chladna_zrada:0:shuff:1712,cs:Francis-Chladna_zrada:0:shuff:1765,thanked,thank,Poděkoval,poděkovat,pf
en:Francis-Chladna_zrada:0:shuff:1712,cs:Francis-Chladna_zrada:0:shuff:1765,think,think,myslím,myslet,impf
en:Francis-Chladna_zrada:0:shuff:1712,cs:Francis-Chladna_zrada:0:shuff:1765,said,say,mluvil,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:1713,cs:Francis-Chladna_zrada:0:shuff:1766,remember,remember,vzpomínám,vzpomínat,impf
en:Francis-Chladna_zrada:0:shuff:1715,cs:Francis-Chladna_zrada:0:shuff:1768,talking,talk,Mluvím,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:1715,cs:Francis-Chladna_zrada:0:shuff:1768,saw,see,neuvidí,uvidět,pf
en:Francis-Chladna_zrada:0:shuff:1715,cs:Francis-Chladna_zrada:0:shuff:1768,saw,see,neuvidí,uvidět,pf
en:Francis-Chladna_zrada:0:shuff:1720,cs:Francis-Chladna_zrada:0:shuff:1772,catch,catch,chytíme,chytit,pf
en:Francis-Chladna_zrada:0:shuff:1720,cs:Francis-Chladna_zrada:0:shuff:1772,catch,catch,chytíme,chytit,pf
en:Francis-Chladna_zrada:0:shuff:1720,cs:Francis-Chladna_zrada:0:shuff:1772,catch,catch,stihneme,stihnout,pf
en:Francis-Chladna_zrada:0:shuff:1720,cs:Francis-Chladna_zrada:0:shuff:1772,catch,catch,stihneme,stihnout,pf
en:Francis-Chladna_zrada:0:shuff:1720,cs:Francis-Chladna_zrada:0:shuff:1772,catch,catch,nestihneme,stihnout,pf
en:Francis-Chladna_zrada:0:shuff:1720,cs:Francis-Chladna_zrada:0:shuff:1772,catch,catch,nestihneme,stihnout,pf
en:Francis-Chladna_zrada:0:shuff:1723,cs:Francis-Chladna_zrada:0:shuff:1774,get,get,Poznal,poznat,pf
en:Francis-Chladna_zrada:0:shuff:1727,cs:Francis-Chladna_zrada:0:shuff:1778,try,try,Nepokusím,pokusit,pf
en:Francis-Chladna_zrada:0:shuff:1727,cs:Francis-Chladna_zrada:0:shuff:1778,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1732,cs:Francis-Chladna_zrada:0:shuff:1785,brought,bring,přivezl,přivézt,pf
en:Francis-Chladna_zrada:0:shuff:1734,cs:Francis-Chladna_zrada:0:shuff:1787,see,see,Rozumím,rozumět,impf
en:Francis-Chladna_zrada:0:shuff:1734,cs:Francis-Chladna_zrada:0:shuff:1787,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1735,cs:Francis-Chladna_zrada:0:shuff:1788,think,think,domníváte,domnívat,impf
en:Francis-Chladna_zrada:0:shuff:1735,cs:Francis-Chladna_zrada:0:shuff:1788,did,do,nešlo,jít,impf
en:Francis-Chladna_zrada:0:shuff:1738,cs:Francis-Chladna_zrada:0:shuff:1790,poured,pour,nalili,nalít,pf
en:Francis-Chladna_zrada:0:shuff:1744,cs:Francis-Chladna_zrada:0:shuff:1796,looked,look,podíval,podívat,pf
en:Francis-Chladna_zrada:0:shuff:1748,cs:Francis-Chladna_zrada:0:shuff:1799,gone,go,odešli,odejít,pf
en:Francis-Chladna_zrada:0:shuff:1751,cs:Francis-Chladna_zrada:0:shuff:1804,said,say,řek,říci,pf
en:Francis-Chladna_zrada:0:shuff:1751,cs:Francis-Chladna_zrada:0:shuff:1804,see,see,podíval,podívat,pf
en:Francis-Chladna_zrada:0:shuff:1752,cs:Francis-Chladna_zrada:0:shuff:1805,remember,remember,vzpomínám,vzpomínat,impf
en:Francis-Chladna_zrada:0:shuff:1757,cs:Francis-Chladna_zrada:0:shuff:1811,remember,remember,Nevzpomínám,vzpomínat,impf
en:Francis-Chladna_zrada:0:shuff:1759,cs:Francis-Chladna_zrada:0:shuff:1813,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1760,cs:Francis-Chladna_zrada:0:shuff:1814,did,do,udělal,udělat,pf
en:Francis-Chladna_zrada:0:shuff:1760,cs:Francis-Chladna_zrada:0:shuff:1814,get,get,dostanete,dostat,pf
en:Francis-Chladna_zrada:0:shuff:1765,cs:Francis-Chladna_zrada:0:shuff:1821,said,say,řekla,říci,pf
en:Francis-Chladna_zrada:0:shuff:1771,cs:Francis-Chladna_zrada:0:shuff:1827,drank,drink,Pil,pít,impf
en:Francis-Chladna_zrada:0:shuff:1777,cs:Francis-Chladna_zrada:0:shuff:1834,looking,look,nehledali,hledat,impf
en:Francis-Chladna_zrada:0:shuff:1777,cs:Francis-Chladna_zrada:0:shuff:1834,brought,bring,přivezl,přivézt,pf
en:Francis-Chladna_zrada:0:shuff:1778,cs:Francis-Chladna_zrada:0:shuff:1835,think,think,uvažujete,uvažovat,impf
en:Francis-Chladna_zrada:0:shuff:1779,cs:Francis-Chladna_zrada:0:shuff:1836,thought,think,uvažoval,uvažovat,impf
en:Francis-Chladna_zrada:0:shuff:1780,cs:Francis-Chladna_zrada:0:shuff:1837,done,do,udělal,udělat,pf
en:Francis-Chladna_zrada:0:shuff:1787,cs:Francis-Chladna_zrada:0:shuff:1843,think,think,přemýšlet,přemýšlet,impf
en:Francis-Chladna_zrada:0:shuff:1791,cs:Francis-Chladna_zrada:0:shuff:1847,talk,talk,Mluvil,mluvit,impf
en:Francis-Chladna_zrada:0:shuff:1793,cs:Francis-Chladna_zrada:0:shuff:1849,Swallowed,swallow,Polykal,polykat,impf
en:Francis-Chladna_zrada:0:shuff:1794,cs:Francis-Chladna_zrada:0:shuff:1850,Looked,look,vyhlížel,vyhlížet,impf
en:Francis-Chladna_zrada:0:shuff:1796,cs:Francis-Chladna_zrada:0:shuff:1853,sat,sit,Sedl,sednout,pf
en:Francis-Chladna_zrada:0:shuff:1796,cs:Francis-Chladna_zrada:0:shuff:1853,declined,decline,odmítl,odmítnout,pf
en:Francis-Chladna_zrada:0:shuff:1796,cs:Francis-Chladna_zrada:0:shuff:1853,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1797,cs:Francis-Chladna_zrada:0:shuff:1854,says,say,Říká,říkat,impf
en:Francis-Chladna_zrada:0:shuff:1801,cs:Francis-Chladna_zrada:0:shuff:1859,murdered,murder,zavraždili,zavraždit,pf
en:Francis-Chladna_zrada:0:shuff:1801,cs:Francis-Chladna_zrada:0:shuff:1859,live,live,vydrží,vydržet,pf
en:Francis-Chladna_zrada:0:shuff:1803,cs:Francis-Chladna_zrada:0:shuff:1861,seen,see,viděla,vidět,impf
en:Francis-Chladna_zrada:0:shuff:1810,cs:Francis-Chladna_zrada:0:shuff:1867,afford,afford,dovolit,dovolit,pf
en:Francis-Chladna_zrada:0:shuff:1811,cs:Francis-Chladna_zrada:0:shuff:1868,came,come,dorazila,dorazit,pf
en:Francis-Chladna_zrada:0:shuff:1812,cs:Francis-Chladna_zrada:0:shuff:1869,occurred,occur,napadlo,napadnout,pf
en:Francis-Chladna_zrada:0:shuff:1812,cs:Francis-Chladna_zrada:0:shuff:1869,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1813,cs:Francis-Chladna_zrada:0:shuff:1870,do,do,jde,jít,impf
en:Francis-Chladna_zrada:0:shuff:1813,cs:Francis-Chladna_zrada:0:shuff:1870,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1814,cs:Francis-Chladna_zrada:0:shuff:1871,thought,think,Myslel,myslet,impf
en:Francis-Chladna_zrada:0:shuff:1815,cs:Francis-Chladna_zrada:0:shuff:1872,put,put,položil,položit,pf
en:Francis-Chladna_zrada:0:shuff:1815,cs:Francis-Chladna_zrada:0:shuff:1872,fondled,fondle,hladil,hladit,impf
en:Francis-Chladna_zrada:0:shuff:1817,cs:Francis-Chladna_zrada:0:shuff:1874,gave,give,dal,dát,pf
en:Francis-Chladna_zrada:0:shuff:1817,cs:Francis-Chladna_zrada:0:shuff:1874,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1819,cs:Francis-Chladna_zrada:0:shuff:1876,like,like,Nechcete,chtít,impf
en:Francis-Chladna_zrada:0:shuff:1819,cs:Francis-Chladna_zrada:0:shuff:1876,wait,wait,počkat,počkat,pf
en:Francis-Chladna_zrada:0:shuff:1821,cs:Francis-Chladna_zrada:0:shuff:1878,surprised,surprise,Překvapilo,překvapit,pf
en:Francis-Chladna_zrada:0:shuff:1821,cs:Francis-Chladna_zrada:0:shuff:1878,succeeded,succeed,neuspěl,uspět,pf
en:Francis-Chladna_zrada:0:shuff:1822,cs:Francis-Chladna_zrada:0:shuff:1879,rising,rise,zvedal,zvedat,impf
en:Francis-Chladna_zrada:0:shuff:1823,cs:Francis-Chladna_zrada:0:shuff:1880,said,say,řekl,říci,pf
en:Francis-Chladna_zrada:0:shuff:1826,cs:Francis-Chladna_zrada:0:shuff:1882,died,die,zemřeli,zemřít,pf
en:Francis-Chladna_zrada:0:shuff:1826,cs:Francis-Chladna_zrada:0:shuff:1882,gone,go,zemřeli,zemřít,pf
en:Francis-Chladna_zrada:0:shuff:1828,cs:Francis-Chladna_zrada:0:shuff:1884,liked,like,líbí,líbit,impf
en:Francis-Chladna_zrada:0:shuff:1829,cs:Francis-Chladna_zrada:0:shuff:1885,breathe,breathe,Dýchají,dýchat,impf
en:Francis-Chladna_zrada:0:shuff:1831,cs:Francis-Chladna_zrada:0:shuff:1888,call,call,zavolat,zavolat,pf
en:Francis-Chladna_zrada:0:shuff:1840,cs:Francis-Chladna_zrada:0:shuff:1903,Stop,stop,zarazil,zarazit,pf
en:Francis-Chladna_zrada:0:shuff:1843,cs:Francis-Chladna_zrada:0:shuff:1905,steal,steal,krást,krást,impf
en:Francis-Chladna_zrada:0:shuff:1843,cs:Francis-Chladna_zrada:0:shuff:1905,saw,see,viděl,vidět,impf
en:Francis-Chladna_zrada:0:shuff:1843,cs:Francis-Chladna_zrada:0:shuff:1905,saw,see,přišel,přijít,pf
en:Francis-Chladna_zrada:0:shuff:1843,cs:Francis-Chladna_zrada:0:shuff:1905,ask,ask,zeptat,zeptat,pf
en:Francis-Chladna_zrada:0:shuff:1844,cs:Francis-Chladna_zrada:0:shuff:1906,stole,steal,ukradl,ukrást,pf
en:Francis-Chladna_zrada:0:shuff:1846,cs:Francis-Chladna_zrada:0:shuff:1908,disappeared,disappear,zmizel,zmizet,pf
en:Francis-Chladna_zrada:0:shuff:1847,cs:Francis-Chladna_zrada:0:shuff:1909,pulling,pull,táhli,táhnout,impf
