en:Steel-Druha_sance:0:shuff:1,cs:Steel-Druha_sance:0:shuff:1,showing,show,objevil,objevit,pf
en:Steel-Druha_sance:0:shuff:969,cs:Steel-Druha_sance:0:shuff:1009,meet,meet,sejdou,sejít,pf
en:Steel-Druha_sance:0:shuff:970,cs:Steel-Druha_sance:0:shuff:1010,pick,pick,vzal,vzít,pf
en:Steel-Druha_sance:0:shuff:975,cs:Steel-Druha_sance:0:shuff:1015,assumed,assume,Předpokládala,předpokládat,impf
en:Steel-Druha_sance:0:shuff:975,cs:Steel-Druha_sance:0:shuff:1015,left,leave,odjedou,odjet,pf
en:Steel-Druha_sance:0:shuff:975,cs:Steel-Druha_sance:0:shuff:1015,move,move,odjedou,odjet,pf
en:Steel-Druha_sance:0:shuff:976,cs:Steel-Druha_sance:0:shuff:1016,hoped,hope,doufala,doufat,impf
en:Steel-Druha_sance:0:shuff:977,cs:Steel-Druha_sance:0:shuff:1017,hoped,hope,Doufala,doufat,impf
en:Steel-Druha_sance:0:shuff:978,cs:Steel-Druha_sance:0:shuff:1018,put,put,dala,dát,pf
en:Steel-Druha_sance:0:shuff:979,cs:Steel-Druha_sance:0:shuff:1019,helped,help,pomohla,pomoci,pf
en:Steel-Druha_sance:0:shuff:982,cs:Steel-Druha_sance:0:shuff:1023,stopped,stop,přestala,přestat,pf
en:Steel-Druha_sance:0:shuff:982,cs:Steel-Druha_sance:0:shuff:1023,working,work,fungovat,fungovat,impf
en:Steel-Druha_sance:0:shuff:987,cs:Steel-Druha_sance:0:shuff:1029,introduced,introduce,představil,představit,pf
en:Steel-Druha_sance:0:shuff:994,cs:Steel-Druha_sance:0:shuff:1038,sound,sound,znělo,znít,impf
en:Steel-Druha_sance:0:shuff:997,cs:Steel-Druha_sance:0:shuff:1041,believed,believe,věřili,věřit,impf
en:Steel-Druha_sance:0:shuff:998,cs:Steel-Druha_sance:0:shuff:1042,sat,sit,seděli,sedět,impf
en:Steel-Druha_sance:0:shuff:998,cs:Steel-Druha_sance:0:shuff:1042,went,go,začala,začít,pf
en:Steel-Druha_sance:0:shuff:998,cs:Steel-Druha_sance:0:shuff:1042,started,start,začala,začít,pf
en:Steel-Druha_sance:0:shuff:999,cs:Steel-Druha_sance:0:shuff:1043,believe,believe,uvěřit,uvěřit,pf
en:Steel-Druha_sance:0:shuff:999,cs:Steel-Druha_sance:0:shuff:1043,said,say,prohlásila,prohlásit,pf
en:Steel-Druha_sance:0:shuff:1001,cs:Steel-Druha_sance:0:shuff:1046,corrected,correct,opravil,opravit,pf
en:Steel-Druha_sance:0:shuff:1002,cs:Steel-Druha_sance:0:shuff:1047,decided,decide,Rozhodli,rozhodnout,pf
en:Steel-Druha_sance:0:shuff:1002,cs:Steel-Druha_sance:0:shuff:1047,call,call,zavolají,zavolat,pf
en:Steel-Druha_sance:0:shuff:1003,cs:Steel-Druha_sance:0:shuff:1048,want,want,Nechtěli,chtít,impf
en:Steel-Druha_sance:0:shuff:1003,cs:Steel-Druha_sance:0:shuff:1048,spoil,spoil,pokazit,pokazit,pf
en:Steel-Druha_sance:0:shuff:1006,cs:Steel-Druha_sance:0:shuff:1051,love,love,líbí,líbit,impf
en:Steel-Druha_sance:0:shuff:1006,cs:Steel-Druha_sance:0:shuff:1051,writing,write,psát,psát,impf
en:Steel-Druha_sance:0:shuff:1008,cs:Steel-Druha_sance:0:shuff:1053,see,see,viděl,vidět,impf
en:Steel-Druha_sance:0:shuff:1008,cs:Steel-Druha_sance:0:shuff:1053,said,say,řekl,říci,pf
en:Steel-Druha_sance:0:shuff:1008,cs:Steel-Druha_sance:0:shuff:1053,paid,pay,platil,platit,impf
en:Steel-Druha_sance:0:shuff:1008,cs:Steel-Druha_sance:0:shuff:1053,struck,strike,udeřil,udeřit,pf
en:Steel-Druha_sance:0:shuff:1015,cs:Steel-Druha_sance:0:shuff:1060,wanted,want,Chtěl,chtít,impf
en:Steel-Druha_sance:0:shuff:1015,cs:Steel-Druha_sance:0:shuff:1060,see,see,vidět,vidět,impf
en:Steel-Druha_sance:0:shuff:1016,cs:Steel-Druha_sance:0:shuff:1061,let,let,nechal,nechat,pf
en:Steel-Druha_sance:0:shuff:1021,cs:Steel-Druha_sance:0:shuff:1066,nodded,nod,přikývl,přikývnout,pf
en:Steel-Druha_sance:0:shuff:1021,cs:Steel-Druha_sance:0:shuff:1066,agree,agree,souhlasil,souhlasit,impf
en:Steel-Druha_sance:0:shuff:1022,cs:Steel-Druha_sance:0:shuff:1067,found,find,nacházeli,nacházet,impf
en:Steel-Druha_sance:0:shuff:1022,cs:Steel-Druha_sance:0:shuff:1067,found,find,objevila,objevit,pf
en:Steel-Druha_sance:0:shuff:1029,cs:Steel-Druha_sance:0:shuff:1075,catch,catch,stihnout,stihnout,pf
en:Steel-Druha_sance:0:shuff:1030,cs:Steel-Druha_sance:0:shuff:1076,kissed,kiss,políbil,políbit,pf
en:Steel-Druha_sance:0:shuff:1030,cs:Steel-Druha_sance:0:shuff:1076,hurried,hurry,pospíchal,pospíchat,impf
en:Steel-Druha_sance:0:shuff:1031,cs:Steel-Druha_sance:0:shuff:1077,left,leave,odešel,odejít,pf
en:Steel-Druha_sance:0:shuff:1031,cs:Steel-Druha_sance:0:shuff:1077,stayed,stay,zůstala,zůstat,pf
en:Steel-Druha_sance:0:shuff:1032,cs:Steel-Druha_sance:0:shuff:1078,lying,lie,ležela,ležet,impf
en:Steel-Druha_sance:0:shuff:1032,cs:Steel-Druha_sance:0:shuff:1078,crying,cry,plakala,plakat,impf
en:Steel-Druha_sance:0:shuff:1032,cs:Steel-Druha_sance:0:shuff:1078,thinking,think,myslela,myslet,impf
en:Steel-Druha_sance:0:shuff:1033,cs:Steel-Druha_sance:0:shuff:1079,called,call,Zavolal,zavolat,pf
en:Steel-Druha_sance:0:shuff:1033,cs:Steel-Druha_sance:0:shuff:1079,did,do,nevzala,vzít,pf
en:Steel-Druha_sance:0:shuff:1035,cs:Steel-Druha_sance:0:shuff:1082,enjoyed,enjoy,líbila,líbit,impf
en:Steel-Druha_sance:0:shuff:1036,cs:Steel-Druha_sance:0:shuff:1083,thought,think,Myslela,myslet,impf
en:Steel-Druha_sance:0:shuff:1036,cs:Steel-Druha_sance:0:shuff:1083,leaving,leave,odjíždíš,odjíždět,impf
en:Steel-Druha_sance:0:shuff:1039,cs:Steel-Druha_sance:0:shuff:1086,said,say,ukazovaly,ukazovat,impf
en:Steel-Druha_sance:0:shuff:1042,cs:Steel-Druha_sance:0:shuff:1089,looking,look,dívala,dívat,impf
en:Steel-Druha_sance:0:shuff:1042,cs:Steel-Druha_sance:0:shuff:1089,fell,fall,neusnula,usnout,pf
en:Steel-Druha_sance:0:shuff:1044,cs:Steel-Druha_sance:0:shuff:1092,called,call,Zavolal,zavolat,pf
en:Steel-Druha_sance:0:shuff:1047,cs:Steel-Druha_sance:0:shuff:1095,seemed,seem,zdál,zdát,impf
en:Steel-Druha_sance:0:shuff:1049,cs:Steel-Druha_sance:0:shuff:1097,wanted,want,chtěla,chtít,impf
en:Steel-Druha_sance:0:shuff:1053,cs:Steel-Druha_sance:0:shuff:1102,wanted,want,Přál,přát,impf
en:Steel-Druha_sance:0:shuff:1054,cs:Steel-Druha_sance:0:shuff:1103,watching,watch,sledovat,sledovat,impf
en:Steel-Druha_sance:0:shuff:1054,cs:Steel-Druha_sance:0:shuff:1103,watching,watch,pozorovat,pozorovat,impf
en:Steel-Druha_sance:0:shuff:1056,cs:Steel-Druha_sance:0:shuff:1106,saw,see,zahlédla,zahlédnout,pf
en:Steel-Druha_sance:0:shuff:1058,cs:Steel-Druha_sance:0:shuff:1109,led,lead,vedla,vést,impf
en:Steel-Druha_sance:0:shuff:1058,cs:Steel-Druha_sance:0:shuff:1109,killed,kill,zabilo,zabít,pf
en:Steel-Druha_sance:0:shuff:1059,cs:Steel-Druha_sance:0:shuff:1110,realized,realize,Uvědomil,uvědomit,pf
en:Steel-Druha_sance:0:shuff:1059,cs:Steel-Druha_sance:0:shuff:1110,going,go,chodit,chodit,impf
en:Steel-Druha_sance:0:shuff:1060,cs:Steel-Druha_sance:0:shuff:1111,seen,see,zažil,zažít,pf
en:Steel-Druha_sance:0:shuff:1060,cs:Steel-Druha_sance:0:shuff:1111,seen,see,viděl,vidět,impf
en:Steel-Druha_sance:0:shuff:1062,cs:Steel-Druha_sance:0:shuff:1113,smiled,smile,usmála,usmát,pf
en:Steel-Druha_sance:0:shuff:1063,cs:Steel-Druha_sance:0:shuff:1114,want,want,Chcete,chtít,impf
en:Steel-Druha_sance:0:shuff:1063,cs:Steel-Druha_sance:0:shuff:1114,Do,do,vzít,vzít,pf
en:Steel-Druha_sance:0:shuff:1064,cs:Steel-Druha_sance:0:shuff:1115,listening,listen,poslouchala,poslouchat,impf
en:Steel-Druha_sance:0:shuff:1064,cs:Steel-Druha_sance:0:shuff:1115,called,call,volá,volat,impf
en:Steel-Druha_sance:0:shuff:1065,cs:Steel-Druha_sance:0:shuff:1116,thanked,thank,Poděkoval,poděkovat,pf
en:Steel-Druha_sance:0:shuff:1065,cs:Steel-Druha_sance:0:shuff:1116,letting,let,dovolila,dovolit,pf
en:Steel-Druha_sance:0:shuff:1066,cs:Steel-Druha_sance:0:shuff:1117,called,call,zavolala,zavolat,pf
en:Steel-Druha_sance:0:shuff:1066,cs:Steel-Druha_sance:0:shuff:1117,wanting,want,chtěla,chtít,impf
en:Steel-Druha_sance:0:shuff:1066,cs:Steel-Druha_sance:0:shuff:1117,thanked,thank,poděkovala,poděkovat,pf
en:Steel-Druha_sance:0:shuff:1067,cs:Steel-Druha_sance:0:shuff:1118,suggested,suggest,navrhl,navrhnout,pf
en:Steel-Druha_sance:0:shuff:1068,cs:Steel-Druha_sance:0:shuff:1119,think,think,Myslím,myslet,impf
en:Steel-Druha_sance:0:shuff:1069,cs:Steel-Druha_sance:0:shuff:1120,asked,ask,zeptal,zeptat,pf
en:Steel-Druha_sance:0:shuff:1071,cs:Steel-Druha_sance:0:shuff:1122,meet,meet,Sejdeme,sejít,pf
en:Steel-Druha_sance:0:shuff:1073,cs:Steel-Druha_sance:0:shuff:1124,calling,call,volá,volat,impf
en:Steel-Druha_sance:0:shuff:1076,cs:Steel-Druha_sance:0:shuff:1127,need,need,Nepotřebovala,potřebovat,impf
en:Steel-Druha_sance:0:shuff:1076,cs:Steel-Druha_sance:0:shuff:1127,want,want,Nepotřebovala,potřebovat,impf
en:Steel-Druha_sance:0:shuff:1077,cs:Steel-Druha_sance:0:shuff:1128,hesitated,hesitate,váhala,váhat,impf
en:Steel-Druha_sance:0:shuff:1077,cs:Steel-Druha_sance:0:shuff:1128,got,get,dostal,dostat,pf
en:Steel-Druha_sance:0:shuff:1079,cs:Steel-Druha_sance:0:shuff:1130,miss,miss,Chybí,chybit,pf
en:Steel-Druha_sance:0:shuff:1080,cs:Steel-Druha_sance:0:shuff:1131,tried,try,Snažil,snažit,impf
en:Steel-Druha_sance:0:shuff:1080,cs:Steel-Druha_sance:0:shuff:1131,blackmail,blackmail,vydírat,vydírat,impf
en:Steel-Druha_sance:0:shuff:1080,cs:Steel-Druha_sance:0:shuff:1131,tell,tell,prozradí,prozradit,pf
en:Steel-Druha_sance:0:shuff:1081,cs:Steel-Druha_sance:0:shuff:1132,wants,want,Chtěl,chtít,impf
en:Steel-Druha_sance:0:shuff:1082,cs:Steel-Druha_sance:0:shuff:1133,told,tell,Řekla,říci,pf
en:Steel-Druha_sance:0:shuff:1082,cs:Steel-Druha_sance:0:shuff:1133,forget,forget,zapomenout,zapomenout,pf
en:Steel-Druha_sance:0:shuff:1084,cs:Steel-Druha_sance:0:shuff:1135,opened,open,otevřel,otevřít,pf
en:Steel-Druha_sance:0:shuff:1084,cs:Steel-Druha_sance:0:shuff:1135,looked,look,pohlédl,pohlédnout,pf
en:Steel-Druha_sance:0:shuff:1085,cs:Steel-Druha_sance:0:shuff:1136,told,tell,řekla,říci,pf
en:Steel-Druha_sance:0:shuff:1086,cs:Steel-Druha_sance:0:shuff:1137,saw,see,Zahlédl,zahlédnout,pf
en:Steel-Druha_sance:0:shuff:1089,cs:Steel-Druha_sance:0:shuff:1141,forgot,forget,zapomněl,zapomenout,pf
en:Steel-Druha_sance:0:shuff:1091,cs:Steel-Druha_sance:0:shuff:1143,need,need,nepotřebovala,potřebovat,impf
en:Steel-Druha_sance:0:shuff:1091,cs:Steel-Druha_sance:0:shuff:1143,thought,think,myslela,myslet,impf
en:Steel-Druha_sance:0:shuff:1094,cs:Steel-Druha_sance:0:shuff:1146,looked,look,Pohlédla,pohlédnout,pf
en:Steel-Druha_sance:0:shuff:1099,cs:Steel-Druha_sance:0:shuff:1151,drag,drag,vláčela,vláčet,impf
en:Steel-Druha_sance:0:shuff:1104,cs:Steel-Druha_sance:0:shuff:1157,tried,try,snažil,snažit,impf
en:Steel-Druha_sance:0:shuff:1104,cs:Steel-Druha_sance:0:shuff:1157,stare,stare,nezírat,zírat,impf
en:Steel-Druha_sance:0:shuff:1105,cs:Steel-Druha_sance:0:shuff:1158,given,give,věnoval,věnovat,impf
en:Steel-Druha_sance:0:shuff:1108,cs:Steel-Druha_sance:0:shuff:1161,stretched,stretch,natáhl,natáhnout,pf
en:Steel-Druha_sance:0:shuff:1112,cs:Steel-Druha_sance:0:shuff:1165,dressed,dress,oblékli,obléknout,pf
en:Steel-Druha_sance:0:shuff:1112,cs:Steel-Druha_sance:0:shuff:1165,packed,pack,sbalili,sbalit,pf
en:Steel-Druha_sance:0:shuff:1112,cs:Steel-Druha_sance:0:shuff:1165,hired,hire,pronajal,pronajmout,pf
en:Steel-Druha_sance:0:shuff:1113,cs:Steel-Druha_sance:0:shuff:1166,leave,leave,odjeli,odjet,pf
en:Steel-Druha_sance:0:shuff:1113,cs:Steel-Druha_sance:0:shuff:1166,leave,leave,odcházela,odcházet,impf
en:Steel-Druha_sance:0:shuff:1114,cs:Steel-Druha_sance:0:shuff:1167,lasted,last,trval,trvat,impf
en:Steel-Druha_sance:0:shuff:1116,cs:Steel-Druha_sance:0:shuff:1169,love,love,milovala,milovat,impf
en:Steel-Druha_sance:0:shuff:1116,cs:Steel-Druha_sance:0:shuff:1169,left,leave,opustil,opustit,pf
en:Steel-Druha_sance:0:shuff:1120,cs:Steel-Druha_sance:0:shuff:1173,promised,promise,Sliboval,slibovat,impf
en:Steel-Druha_sance:0:shuff:1121,cs:Steel-Druha_sance:0:shuff:1174,loved,love,Miloval,milovat,impf
en:Steel-Druha_sance:0:shuff:1123,cs:Steel-Druha_sance:0:shuff:1176,meant,mean,neznamenalo,znamenat,impf
en:Steel-Druha_sance:0:shuff:1127,cs:Steel-Druha_sance:0:shuff:1180,understood,understand,pochopil,pochopit,pf
en:Steel-Druha_sance:0:shuff:1128,cs:Steel-Druha_sance:0:shuff:1181,thought,think,mysleli,myslet,impf
en:Steel-Druha_sance:0:shuff:1128,cs:Steel-Druha_sance:0:shuff:1181,meant,mean,mysleli,myslet,impf
en:Steel-Druha_sance:0:shuff:1128,cs:Steel-Druha_sance:0:shuff:1181,meant,mean,znamenal,znamenat,impf
en:Steel-Druha_sance:0:shuff:1130,cs:Steel-Druha_sance:0:shuff:1183,said,say,slíbila,slíbit,pf
en:Steel-Druha_sance:0:shuff:1130,cs:Steel-Druha_sance:0:shuff:1183,kissed,kiss,políbil,políbit,pf
en:Steel-Druha_sance:0:shuff:1136,cs:Steel-Druha_sance:0:shuff:1189,thought,think,Myslela,myslet,impf
en:Steel-Druha_sance:0:shuff:1136,cs:Steel-Druha_sance:0:shuff:1189,kill,kill,zabije,zabít,pf
en:Steel-Druha_sance:0:shuff:1141,cs:Steel-Druha_sance:0:shuff:1194,asked,ask,ptal,ptát,impf
en:Steel-Druha_sance:0:shuff:1143,cs:Steel-Druha_sance:0:shuff:1196,think,think,přemýšlím,přemýšlet,impf
en:Steel-Druha_sance:0:shuff:1143,cs:Steel-Druha_sance:0:shuff:1196,think,think,přemýšlím,přemýšlet,impf
en:Steel-Druha_sance:0:shuff:1144,cs:Steel-Druha_sance:0:shuff:1197,like,like,líbí,líbit,impf
en:Steel-Druha_sance:0:shuff:1144,cs:Steel-Druha_sance:0:shuff:1197,Keep,keep,nech,nechat,pf
en:Steel-Druha_sance:0:shuff:1150,cs:Steel-Druha_sance:0:shuff:1204,seemed,seem,Zdálo,zdát,impf
en:Steel-Druha_sance:0:shuff:1151,cs:Steel-Druha_sance:0:shuff:1205,changed,change,měnil,měnit,impf
en:Steel-Druha_sance:0:shuff:1151,cs:Steel-Druha_sance:0:shuff:1205,causing,cause,způsobila,způsobit,pf
en:Steel-Druha_sance:0:shuff:1153,cs:Steel-Druha_sance:0:shuff:1207,charter,charter,najmout,najmout,pf
en:Steel-Druha_sance:0:shuff:1156,cs:Steel-Druha_sance:0:shuff:1210,said,say,řekl,říci,pf
en:Steel-Druha_sance:0:shuff:1157,cs:Steel-Druha_sance:0:shuff:1211,want,want,Nechceš,chtít,impf
en:Steel-Druha_sance:0:shuff:1157,cs:Steel-Druha_sance:0:shuff:1211,stay,stay,bydlet,bydlet,impf
en:Steel-Druha_sance:0:shuff:1158,cs:Steel-Druha_sance:0:shuff:1212,make,make,dělají,dělat,impf
en:Steel-Druha_sance:0:shuff:1159,cs:Steel-Druha_sance:0:shuff:1213,think,think,Myslí,myslet,impf
en:Steel-Druha_sance:0:shuff:1162,cs:Steel-Druha_sance:0:shuff:1216,ask,ask,požádat,požádat,pf
en:Steel-Druha_sance:0:shuff:1164,cs:Steel-Druha_sance:0:shuff:1218,felt,feel,Cítil,cítit,impf
en:Steel-Druha_sance:0:shuff:1166,cs:Steel-Druha_sance:0:shuff:1221,closed,close,zavřel,zavřít,pf
en:Steel-Druha_sance:0:shuff:1171,cs:Steel-Druha_sance:0:shuff:1226,thought,think,Myslela,myslet,impf
en:Steel-Druha_sance:0:shuff:1172,cs:Steel-Druha_sance:0:shuff:1227,need,need,Potřebuju,potřebovat,impf
en:Steel-Druha_sance:0:shuff:1172,cs:Steel-Druha_sance:0:shuff:1227,spend,spend,strávit,strávit,pf
en:Steel-Druha_sance:0:shuff:1172,cs:Steel-Druha_sance:0:shuff:1227,said,say,odpověděl,odpovědět,pf
en:Steel-Druha_sance:0:shuff:1174,cs:Steel-Druha_sance:0:shuff:1229,working,work,nejde,jít,impf
en:Steel-Druha_sance:0:shuff:1177,cs:Steel-Druha_sance:0:shuff:1232,doing,do,berou,brát,impf
en:Steel-Druha_sance:0:shuff:1177,cs:Steel-Druha_sance:0:shuff:1232,said,say,prohlásil,prohlásit,pf
en:Steel-Druha_sance:0:shuff:1179,cs:Steel-Druha_sance:0:shuff:1234,hung,hang,zavěsila,zavěsit,pf
en:Steel-Druha_sance:0:shuff:1179,cs:Steel-Druha_sance:0:shuff:1234,called,call,volala,volat,impf
en:Steel-Druha_sance:0:shuff:1180,cs:Steel-Druha_sance:0:shuff:1235,Guess,guess,Hádej,hádat,impf
en:Steel-Druha_sance:0:shuff:1183,cs:Steel-Druha_sance:0:shuff:1238,sounded,sound,zněl,znít,impf
en:Steel-Druha_sance:0:shuff:1185,cs:Steel-Druha_sance:0:shuff:1240,loved,love,líbí,líbit,impf
en:Steel-Druha_sance:0:shuff:1187,cs:Steel-Druha_sance:0:shuff:1242,said,say,odpověděla,odpovědět,pf
en:Steel-Druha_sance:0:shuff:1187,cs:Steel-Druha_sance:0:shuff:1242,looking,look,pohlédla,pohlédnout,pf
en:Steel-Druha_sance:0:shuff:1190,cs:Steel-Druha_sance:0:shuff:1245,sensed,sense,pochopil,pochopit,pf
en:Steel-Druha_sance:0:shuff:1192,cs:Steel-Druha_sance:0:shuff:1247,see,see,Viděl,vidět,impf
en:Steel-Druha_sance:0:shuff:1195,cs:Steel-Druha_sance:0:shuff:1250,suit,suit,slušel,slušet,impf
en:Steel-Druha_sance:0:shuff:1196,cs:Steel-Druha_sance:0:shuff:1251,threatened,threaten,vyhrožovaly,vyhrožovat,impf
en:Steel-Druha_sance:0:shuff:1197,cs:Steel-Druha_sance:0:shuff:1252,announced,announce,oznámila,oznámit,pf
en:Steel-Druha_sance:0:shuff:1204,cs:Steel-Druha_sance:0:shuff:1260,left,leave,odešla,odejít,pf
en:Steel-Druha_sance:0:shuff:1204,cs:Steel-Druha_sance:0:shuff:1260,gone,go,odešla,odejít,pf
en:Steel-Druha_sance:0:shuff:1204,cs:Steel-Druha_sance:0:shuff:1260,left,leave,odjela,odjet,pf
en:Steel-Druha_sance:0:shuff:1204,cs:Steel-Druha_sance:0:shuff:1260,gone,go,odjela,odjet,pf
en:Steel-Druha_sance:0:shuff:1204,cs:Steel-Druha_sance:0:shuff:1260,moved,move,odjela,odjet,pf
en:Steel-Druha_sance:0:shuff:1204,cs:Steel-Druha_sance:0:shuff:1260,realize,realize,neuvědomil,uvědomit,pf
en:Steel-Druha_sance:0:shuff:1205,cs:Steel-Druha_sance:0:shuff:1261,lacked,lack,chyběly,chybět,impf
en:Steel-Druha_sance:0:shuff:1205,cs:Steel-Druha_sance:0:shuff:1261,suited,suit,vyhovovalo,vyhovovat,impf
en:Steel-Druha_sance:0:shuff:1207,cs:Steel-Druha_sance:0:shuff:1263,told,tell,pověděla,povědět,pf
en:Steel-Druha_sance:0:shuff:1209,cs:Steel-Druha_sance:0:shuff:1265,told,tell,Říkal,říkat,impf
en:Steel-Druha_sance:0:shuff:1209,cs:Steel-Druha_sance:0:shuff:1265,need,need,muset,muset,impf
en:Steel-Druha_sance:0:shuff:1210,cs:Steel-Druha_sance:0:shuff:1266,tell,tell,přikaž,přikázat,pf
en:Steel-Druha_sance:0:shuff:1210,cs:Steel-Druha_sance:0:shuff:1266,wear,wear,nosí,nosit,impf
en:Steel-Druha_sance:0:shuff:1212,cs:Steel-Druha_sance:0:shuff:1268,wears,wear,má,mít,impf
en:Steel-Druha_sance:0:shuff:1217,cs:Steel-Druha_sance:0:shuff:1273,want,want,chceš,chtít,impf
en:Steel-Druha_sance:0:shuff:1219,cs:Steel-Druha_sance:0:shuff:1275,see,see,Uvidíme,uvidět,pf
en:Steel-Druha_sance:0:shuff:1222,cs:Steel-Druha_sance:0:shuff:1278,explained,explain,vysvětlila,vysvětlit,pf
en:Steel-Druha_sance:0:shuff:1222,cs:Steel-Druha_sance:0:shuff:1278,pointed,point,ukázala,ukázat,pf
en:Steel-Druha_sance:0:shuff:1223,cs:Steel-Druha_sance:0:shuff:1279,see,see,zahlédnout,zahlédnout,pf
en:Steel-Druha_sance:0:shuff:1224,cs:Steel-Druha_sance:0:shuff:1280,asked,ask,pozvala,pozvat,pf
en:Steel-Druha_sance:0:shuff:1224,cs:Steel-Druha_sance:0:shuff:1280,come,come,jít,jít,impf
en:Steel-Druha_sance:0:shuff:1224,cs:Steel-Druha_sance:0:shuff:1280,wanted,want,chce,chtít,impf
en:Steel-Druha_sance:0:shuff:1226,cs:Steel-Druha_sance:0:shuff:1282,said,say,prohlásila,prohlásit,pf
en:Steel-Druha_sance:0:shuff:1227,cs:Steel-Druha_sance:0:shuff:1283,nodded,nod,přikývl,přikývnout,pf
en:Steel-Druha_sance:0:shuff:1228,cs:Steel-Druha_sance:0:shuff:1284,passed,pass,Prošel,projít,pf
en:Steel-Druha_sance:0:shuff:1230,cs:Steel-Druha_sance:0:shuff:1287,looked,look,pohlédla,pohlédnout,pf
en:Steel-Druha_sance:0:shuff:1231,cs:Steel-Druha_sance:0:shuff:1288,walked,walk,Procházeli,procházet,impf
en:Steel-Druha_sance:0:shuff:1231,cs:Steel-Druha_sance:0:shuff:1288,bought,buy,koupil,koupit,pf
en:Steel-Druha_sance:0:shuff:1232,cs:Steel-Druha_sance:0:shuff:1289,fit,fit,upravit,upravit,pf
en:Steel-Druha_sance:0:shuff:1232,cs:Steel-Druha_sance:0:shuff:1289,fit,fit,seděl,sedět,impf
en:Steel-Druha_sance:0:shuff:1232,cs:Steel-Druha_sance:0:shuff:1289,said,say,prohlásil,prohlásit,pf
en:Steel-Druha_sance:0:shuff:1237,cs:Steel-Druha_sance:0:shuff:1294,loved,love,líbila,líbit,impf
en:Steel-Druha_sance:0:shuff:1238,cs:Steel-Druha_sance:0:shuff:1295,wanted,want,Přál,přát,impf
en:Steel-Druha_sance:0:shuff:1241,cs:Steel-Druha_sance:0:shuff:1298,realizes,realize,uvědomí,uvědomit,pf
en:Steel-Druha_sance:0:shuff:1241,cs:Steel-Druha_sance:0:shuff:1298,want,want,nechce,chtít,impf
en:Steel-Druha_sance:0:shuff:1242,cs:Steel-Druha_sance:0:shuff:1299,admit,admit,připustit,připustit,pf
en:Steel-Druha_sance:0:shuff:1246,cs:Steel-Druha_sance:0:shuff:1303,spend,spend,strávit,strávit,pf
en:Steel-Druha_sance:0:shuff:1247,cs:Steel-Druha_sance:0:shuff:1304,think,think,myslím,myslet,impf
en:Steel-Druha_sance:0:shuff:1247,cs:Steel-Druha_sance:0:shuff:1304,doing,do,provádíte,provádět,impf
en:Steel-Druha_sance:0:shuff:1248,cs:Steel-Druha_sance:0:shuff:1305,start,start,zahájit,zahájit,pf
en:Steel-Druha_sance:0:shuff:1249,cs:Steel-Druha_sance:0:shuff:1306,say,say,odpovědět,odpovědět,pf
en:Steel-Druha_sance:0:shuff:1250,cs:Steel-Druha_sance:0:shuff:1307,finding,find,našla,najít,pf
en:Steel-Druha_sance:0:shuff:1251,cs:Steel-Druha_sance:0:shuff:1308,understand,understand,Chápu,chápat,impf
en:Steel-Druha_sance:0:shuff:1254,cs:Steel-Druha_sance:0:shuff:1311,watching,watch,sledoval,sledovat,impf
en:Steel-Druha_sance:0:shuff:1256,cs:Steel-Druha_sance:0:shuff:1313,pretending,pretend,předstírala,předstírat,impf
en:Steel-Druha_sance:0:shuff:1257,cs:Steel-Druha_sance:0:shuff:1314,saw,see,Viděl,vidět,impf
en:Steel-Druha_sance:0:shuff:1257,cs:Steel-Druha_sance:0:shuff:1314,talking,talk,mluvila,mluvit,impf
en:Steel-Druha_sance:0:shuff:1262,cs:Steel-Druha_sance:0:shuff:1320,left,leave,nechala,nechat,pf
en:Steel-Druha_sance:0:shuff:1263,cs:Steel-Druha_sance:0:shuff:1321,called,call,zavolal,zavolat,pf
en:Steel-Druha_sance:0:shuff:1263,cs:Steel-Druha_sance:0:shuff:1321,told,tell,oznámil,oznámit,pf
en:Steel-Druha_sance:0:shuff:1263,cs:Steel-Druha_sance:0:shuff:1321,wanted,want,chce,chtít,impf
en:Steel-Druha_sance:0:shuff:1264,cs:Steel-Druha_sance:0:shuff:1322,offering,offer,nabízejí,nabízet,impf
en:Steel-Druha_sance:0:shuff:1265,cs:Steel-Druha_sance:0:shuff:1323,left,leave,odjel,odjet,pf
en:Steel-Druha_sance:0:shuff:1265,cs:Steel-Druha_sance:0:shuff:1323,hung,hang,zavěsila,zavěsit,pf
en:Steel-Druha_sance:0:shuff:1265,cs:Steel-Druha_sance:0:shuff:1323,realized,realize,uvědomila,uvědomit,pf
en:Steel-Druha_sance:0:shuff:1266,cs:Steel-Druha_sance:0:shuff:1324,felt,feel,Cítila,cítit,impf
en:Steel-Druha_sance:0:shuff:1267,cs:Steel-Druha_sance:0:shuff:1325,stopped,stop,přestal,přestat,pf
en:Steel-Druha_sance:0:shuff:1267,cs:Steel-Druha_sance:0:shuff:1325,calling,call,telefonovat,telefonovat,impf
en:Steel-Druha_sance:0:shuff:1268,cs:Steel-Druha_sance:0:shuff:1326,asked,ask,zeptal,zeptat,pf
en:Steel-Druha_sance:0:shuff:1278,cs:Steel-Druha_sance:0:shuff:1337,laughing,laugh,smál,smát,impf
en:Steel-Druha_sance:0:shuff:1279,cs:Steel-Druha_sance:0:shuff:1338,admitted,admit,přiznala,přiznat,pf
